tag,step,wall_time,value
rollout/ep_len_mean,3407872,1786499993.588761,714.7999878
rollout/ep_len_mean,3440640,1786499998.779899,703.9299927
rollout/ep_len_mean,3473408,1786500003.976766,749.8300171
rollout/ep_len_mean,3506176,1786500009.040935,766.2999878
rollout/ep_len_mean,3538944,1786500014.110615,764.4000244
rollout/ep_len_mean,3571712,1786500019.098918,759.4400024
rollout/ep_len_mean,3604480,1786500024.113721,736.5300293
rollout/ep_len_mean,3637248,1786500029.105828,679.7199707
rollout/ep_len_mean,3670016,1786500034.147601,705.2000122
rollout/ep_len_mean,3702784,1786500039.159587,705.5200195
rollout/ep_len_mean,3735552,1786500044.172123,646.0100098
rollout/ep_len_mean,3768320,1786500049.164589,671.8200073
rollout/ep_len_mean,3801088,1786500054.194334,706.5900269
rollout/ep_len_mean,3833856,1786500059.188021,649.4799805
rollout/ep_len_mean,3866624,1786500064.218760,649.710022
rollout/ep_len_mean,3899392,1786500069.217686,695.4199829
rollout/ep_len_mean,3932160,1786500074.227398,674.5800171
rollout/ep_len_mean,3964928,1786500079.206550,653.7700195
rollout/ep_len_mean,3997696,1786500084.211098,699.75
rollout/ep_len_mean,4030464,1786500089.182771,727.9099731
rollout/ep_len_mean,4063232,1786500094.185472,740.8499756
rollout/ep_len_mean,4096000,1786500099.144563,713.2800293
rollout/ep_len_mean,4128768,1786500104.157920,678.5999756
rollout/ep_len_mean,4161536,1786500109.127699,679.6799927
rollout/ep_len_mean,4194304,1786500114.201015,671.3599854
rollout/ep_len_mean,4227072,1786500119.243267,702.6099854
rollout/ep_len_mean,4259840,1786500124.388015,752.7700195
rollout/ep_len_mean,4292608,1786500129.462999,758.2199707
rollout/ep_len_mean,4325376,1786500134.548413,729.0200195
rollout/ep_len_mean,4358144,1786500139.610457,706.4199829
rollout/ep_len_mean,4390912,1786500144.649962,672.4000244
rollout/ep_len_mean,4423680,1786500149.644075,669.5900269
rollout/ep_len_mean,4456448,1786500154.700254,702.539978
rollout/ep_len_mean,4489216,1786500159.789520,762.7800293
rollout/ep_len_mean,4521984,1786500164.843571,736.4699707
rollout/ep_len_mean,4554752,1786500169.808092,724.0100098
rollout/ep_len_mean,4587520,1786500174.829142,698.8699951
rollout/ep_len_mean,4620288,1786500179.882991,731.2399902
rollout/ep_len_mean,4653056,1786500184.917444,768.6300049
rollout/ep_len_mean,4685824,1786500189.897626,783.9500122
rollout/ep_len_mean,4718592,1786500194.956301,762.5900269
rollout/ep_len_mean,4751360,1786500199.944299,745.1699829
rollout/ep_len_mean,4784128,1786500204.962549,734.0700073
rollout/ep_len_mean,4816896,1786500209.943360,684.8699951
rollout/ep_len_mean,4849664,1786500214.956535,698.4799805
rollout/ep_len_mean,4882432,1786500219.946651,646.1099854
rollout/ep_len_mean,4915200,1786500224.970936,616.0900269
rollout/ep_len_mean,4947968,1786500229.991430,696.5499878
rollout/ep_len_mean,4980736,1786500235.024686,755.0200195
rollout/ep_len_mean,5013504,1786500240.002262,686.460022
rollout/ep_len_mean,5046272,1786500245.026843,694.4799805
rollout/ep_len_mean,5079040,1786500250.019753,742.9299927
rollout/ep_len_mean,5111808,1786500255.188491,804.2700195
rollout/ep_len_mean,5144576,1786500260.241080,806.8699951
rollout/ep_len_mean,5177344,1786500265.328148,820.2800293
rollout/ep_len_mean,5210112,1786500270.383223,826.539978
rollout/ep_len_mean,5242880,1786500275.481664,810.5700073
rollout/ep_len_mean,5275648,1786500280.453790,783.0700073
rollout/ep_len_mean,5308416,1786500285.496974,801.0300293
rollout/ep_len_mean,5341184,1786500290.498207,806.5300293
rollout/ep_len_mean,5373952,1786500295.523973,794.9899902
rollout/ep_len_mean,5406720,1786500300.514907,811.3599854
rollout/ep_len_mean,5439488,1786500305.545688,771.8499756
rollout/ep_len_mean,5472256,1786500310.645648,751.0900269
rollout/ep_len_mean,5505024,1786500315.764813,760.4799805
rollout/ep_len_mean,5537792,1786500320.804795,739.2199707
rollout/ep_len_mean,5570560,1786500325.891708,719.1799927
rollout/ep_len_mean,5603328,1786500330.932310,744.1699829
rollout/ep_len_mean,5636096,1786500335.981960,786.6500244
rollout/ep_len_mean,5668864,1786500341.003223,755.6900024
rollout/ep_len_mean,5701632,1786500346.166127,815.5900269
rollout/ep_len_mean,5734400,1786500351.190538,845.5599976
rollout/ep_len_mean,5767168,1786500356.239305,840.6199951
rollout/ep_len_mean,5799936,1786500361.267569,837.289978
rollout/ep_len_mean,5832704,1786500366.271378,838.9899902
rollout/ep_len_mean,5865472,1786500371.261290,813.1699829
rollout/ep_len_mean,5898240,1786500376.255815,782.3200073
rollout/ep_len_mean,5931008,1786500381.246725,785.710022
rollout/ep_len_mean,5963776,1786500386.258773,789.8499756
rollout/ep_len_mean,5996544,1786500391.270714,766.210022
rollout/ep_len_mean,6029312,1786500396.267579,780.1599731
rollout/ep_len_mean,6062080,1786500401.254778,806.2700195
rollout/ep_len_mean,6094848,1786500406.250701,839.6099854
rollout/ep_len_mean,6127616,1786500411.253854,859.8300171
rollout/ep_len_mean,6160384,1786500416.276356,855.0999756
rollout/ep_len_mean,6193152,1786500421.285932,852.5900269
rollout/ep_len_mean,6225920,1786500426.276549,864.5700073
rollout/ep_len_mean,6258688,1786500431.267338,840.1599731
rollout/ep_len_mean,6291456,1786500436.263267,818.8099976
rollout/ep_len_mean,6324224,1786500441.264760,807.1500244
rollout/ep_len_mean,6356992,1786500446.338406,807.8400269
rollout/ep_len_mean,6389760,1786500451.363804,778.0800171
rollout/ep_len_mean,6422528,1786500456.338270,770.2999878
rollout/ep_len_mean,6455296,1786500461.323570,789.2999878
rollout/ep_len_mean,6488064,1786500466.316035,861.3900146
rollout/ep_len_mean,6520832,1786500471.305781,856.4400024
rollout/ep_len_mean,6553600,1786500476.310608,873.2000122
rollout/ep_len_mean,6586368,1786500481.293809,861.5
rollout/ep_len_mean,6619136,1786500486.289248,845.5800171
rollout/ep_len_mean,6651904,1786500491.290603,845.1799927
rollout/ep_len_mean,6684672,1786500496.294567,875.0599976
rollout/ep_len_mean,6717440,1786500501.280851,860.5
rollout/ep_len_mean,6750208,1786500506.289495,855.789978
rollout/ep_len_mean,6782976,1786500511.298075,814.9099731
rollout/ep_len_mean,6815744,1786500516.332804,770.3800049
rollout/ep_len_mean,6848512,1786500521.305165,768.539978
rollout/ep_len_mean,6881280,1786500526.308248,819.1199951
rollout/ep_len_mean,6914048,1786500531.373262,829.7600098
rollout/ep_len_mean,6946816,1786500536.388387,791.1900024
rollout/ep_len_mean,6979584,1786500541.437657,778.2299805
rollout/ep_len_mean,7012352,1786500546.472074,754.5599976
rollout/ep_len_mean,7045120,1786500551.465643,803.8499756
rollout/ep_len_mean,7077888,1786500556.456333,804.3099976
rollout/ep_len_mean,7110656,1786500561.449756,817.6300049
rollout/ep_len_mean,7143424,1786500566.454256,800.6099854
rollout/ep_len_mean,7176192,1786500571.469921,808.2700195
rollout/ep_len_mean,7208960,1786500576.449229,830.3699951
rollout/ep_len_mean,7241728,1786500581.450958,828.4400024
rollout/ep_len_mean,7274496,1786500586.444731,800.4500122
rollout/ep_len_mean,7307264,1786500591.432576,813.5200195
rollout/ep_len_mean,7340032,1786500596.447391,821.9500122
rollout/ep_len_mean,7372800,1786500601.438236,768.6199951
rollout/ep_len_mean,7405568,1786500606.417792,771.1199951
rollout/ep_len_mean,7438336,1786500611.431870,833.5499878
rollout/ep_len_mean,7471104,1786500616.419231,811.1799927
rollout/ep_len_mean,7503872,1786500621.409453,822.539978
rollout/ep_len_mean,7536640,1786500626.395070,865.5
rollout/ep_len_mean,7569408,1786500631.403206,860.1099854
rollout/ep_len_mean,7602176,1786500636.400542,862.8599854
rollout/ep_len_mean,7634944,1786500641.378759,809.4400024
rollout/ep_len_mean,7667712,1786500646.367658,793.1199951
rollout/ep_len_mean,7700480,1786500651.366190,808.3200073
rollout/ep_len_mean,7733248,1786500656.348816,786.4099731
rollout/ep_len_mean,7766016,1786500661.340290,767.2299805
rollout/ep_len_mean,7798784,1786500666.350389,728.3499756
rollout/ep_len_mean,7831552,1786500671.343890,740.8099976
rollout/ep_len_mean,7864320,1786500676.323788,773.2600098
rollout/ep_len_mean,7897088,1786500681.304481,810.3499756
rollout/ep_len_mean,7929856,1786500686.304021,812.8699951
rollout/ep_len_mean,7962624,1786500691.305778,813.6400146
rollout/ep_len_mean,7995392,1786500696.302233,831.8400269
rollout/ep_len_mean,8028160,1786500701.313361,809.8800049
rollout/ep_rew_mean,32768,1786499480.754993,5.439249039
rollout/ep_rew_mean,65536,1786499485.758759,6.278514862
rollout/ep_rew_mean,98304,1786499490.697997,6.147012711
rollout/ep_rew_mean,131072,1786499495.669135,5.719928265
rollout/ep_rew_mean,163840,1786499500.593681,5.899532318
rollout/ep_rew_mean,196608,1786499505.586158,5.290827274
rollout/ep_rew_mean,229376,1786499510.524591,5.438382149
rollout/ep_rew_mean,262144,1786499515.534877,5.574791908
rollout/ep_rew_mean,294912,1786499520.528748,6.816628933
rollout/ep_rew_mean,327680,1786499525.477579,6.748221397
rollout/ep_rew_mean,360448,1786499530.425964,6.771181583
rollout/ep_rew_mean,393216,1786499535.383718,6.356321335
rollout/ep_rew_mean,425984,1786499540.359331,6.436539173
rollout/ep_rew_mean,458752,1786499545.324365,8.047442436
rollout/ep_rew_mean,491520,1786499550.319761,7.15182972
rollout/ep_rew_mean,524288,1786499555.325408,6.605089188
rollout/ep_rew_mean,557056,1786499560.286014,5.972848415
rollout/ep_rew_mean,589824,1786499565.264022,6.523416042
rollout/ep_rew_mean,622592,1786499570.213339,8.474589348
rollout/ep_rew_mean,655360,1786499575.185624,7.632669926
rollout/ep_rew_mean,688128,1786499580.118049,6.62447691
rollout/ep_rew_mean,720896,1786499585.092490,6.826545238
rollout/ep_rew_mean,753664,1786499590.008879,7.053518772
rollout/ep_rew_mean,786432,1786499594.963527,7.740116596
rollout/ep_rew_mean,819200,1786499599.910395,8.275364876
rollout/ep_rew_mean,851968,1786499604.878942,6.945685863
rollout/ep_rew_mean,884736,1786499609.792895,6.919713497
rollout/ep_rew_mean,917504,1786499614.747671,6.748020172
rollout/ep_rew_mean,950272,1786499619.687373,6.843516827
rollout/ep_rew_mean,983040,1786499624.657638,7.246930122
rollout/ep_rew_mean,1015808,1786499629.627329,7.573011398
rollout/ep_rew_mean,1048576,1786499634.577711,7.202635288
rollout/ep_rew_mean,1081344,1786499639.486810,6.484549522
rollout/ep_rew_mean,1114112,1786499644.425503,7.598727703
rollout/ep_rew_mean,1146880,1786499649.370006,7.760399818
rollout/ep_rew_mean,1179648,1786499654.355064,7.92089653
rollout/ep_rew_mean,1212416,1786499659.288317,7.137589455
rollout/ep_rew_mean,1245184,1786499664.444594,7.097113609
rollout/ep_rew_mean,1277952,1786499669.544708,8.35734272
rollout/ep_rew_mean,1310720,1786499674.707807,6.787115097
rollout/ep_rew_mean,1343488,1786499679.841838,8.599761963
rollout/ep_rew_mean,1376256,1786499684.963908,10.13186932
rollout/ep_rew_mean,1409024,1786499689.915296,10.16284847
rollout/ep_rew_mean,1441792,1786499694.893088,8.776438713
rollout/ep_rew_mean,1474560,1786499699.840768,8.093458176
rollout/ep_rew_mean,1507328,1786499704.815870,8.384553909
rollout/ep_rew_mean,1540096,1786499709.770991,8.101405144
rollout/ep_rew_mean,1572864,1786499714.744851,9.464394569
rollout/ep_rew_mean,1605632,1786499719.705092,10.4848938
rollout/ep_rew_mean,1638400,1786499724.682461,9.054830551
rollout/ep_rew_mean,1671168,1786499729.611603,9.053120613
rollout/ep_rew_mean,1703936,1786499734.585106,9.327219009
rollout/ep_rew_mean,1736704,1786499739.527334,9.439494133
rollout/ep_rew_mean,1769472,1786499744.523485,9.724152565
rollout/ep_rew_mean,1802240,1786499749.486580,10.2052803
rollout/ep_rew_mean,1835008,1786499754.451660,9.939845085
rollout/ep_rew_mean,1867776,1786499759.401821,9.271986008
rollout/ep_rew_mean,1900544,1786499764.414587,9.614927292
rollout/ep_rew_mean,1933312,1786499769.359152,9.610153198
rollout/ep_rew_mean,1966080,1786499774.329342,9.35406208
rollout/ep_rew_mean,1998848,1786499779.260586,10.15584755
rollout/ep_rew_mean,2031616,1786499784.255051,10.64938545
rollout/ep_rew_mean,2064384,1786499789.205384,10.35730457
rollout/ep_rew_mean,2097152,1786499794.220319,9.795302391
rollout/ep_rew_mean,2129920,1786499799.163634,10.12114429
rollout/ep_rew_mean,2162688,1786499804.142252,10.65237522
rollout/ep_rew_mean,2195456,1786499809.091589,11.03634548
rollout/ep_rew_mean,2228224,1786499814.084911,11.38466454
rollout/ep_rew_mean,2260992,1786499819.032265,11.26021099
rollout/ep_rew_mean,2293760,1786499824.015774,10.5506506
rollout/ep_rew_mean,2326528,1786499828.953311,10.23826408
rollout/ep_rew_mean,2359296,1786499833.927266,10.4801178
rollout/ep_rew_mean,2392064,1786499838.874364,10.01989841
rollout/ep_rew_mean,2424832,1786499843.853124,10.87950039
rollout/ep_rew_mean,2457600,1786499848.820270,11.02357483
rollout/ep_rew_mean,2490368,1786499853.829094,11.32719707
rollout/ep_rew_mean,2523136,1786499858.799448,13.80309486
rollout/ep_rew_mean,2555904,1786499863.786102,12.1048193
rollout/ep_rew_mean,2588672,1786499868.735498,10.65602493
rollout/ep_rew_mean,2621440,1786499873.704356,11.49833775
rollout/ep_rew_mean,2654208,1786499878.651683,12.62026978
rollout/ep_rew_mean,2686976,1786499883.646779,11.73814869
rollout/ep_rew_mean,2719744,1786499888.587247,11.55484676
rollout/ep_rew_mean,2752512,1786499893.567786,11.78888893
rollout/ep_rew_mean,2785280,1786499898.502298,11.60091114
rollout/ep_rew_mean,2818048,1786499903.505802,12.07980919
rollout/ep_rew_mean,2850816,1786499908.445954,13.19571018
rollout/ep_rew_mean,2883584,1786499913.466507,14.07418823
rollout/ep_rew_mean,2916352,1786499918.403800,13.260499
rollout/ep_rew_mean,2949120,1786499923.378931,12.49563217
rollout/ep_rew_mean,2981888,1786499928.337656,12.17691231
rollout/ep_rew_mean,3014656,1786499933.321814,11.53283691
rollout/ep_rew_mean,3047424,1786499938.300407,12.63907242
rollout/ep_rew_mean,3080192,1786499943.284343,13.53138733
rollout/ep_rew_mean,3112960,1786499948.291170,13.99281979
rollout/ep_rew_mean,3145728,1786499953.311880,14.65734386
rollout/ep_rew_mean,3178496,1786499958.281562,14.59897327
rollout/ep_rew_mean,3211264,1786499963.283986,13.85901165
rollout/ep_rew_mean,3244032,1786499968.266674,13.43312073
rollout/ep_rew_mean,3276800,1786499973.308646,13.45262241
rollout/ep_rew_mean,3309568,1786499978.253942,13.38067913
rollout/ep_rew_mean,3342336,1786499983.391561,14.26504707
rollout/ep_rew_mean,3375104,1786499988.426705,14.17788315
rollout/ep_rew_mean,3407872,1786499993.588828,13.20704079
rollout/ep_rew_mean,3440640,1786499998.779940,12.70458603
rollout/ep_rew_mean,3473408,1786500003.976790,13.66674805
rollout/ep_rew_mean,3506176,1786500009.040954,14.37674522
rollout/ep_rew_mean,3538944,1786500014.110632,14.35934162
rollout/ep_rew_mean,3571712,1786500019.098936,14.1780901
rollout/ep_rew_mean,3604480,1786500024.113739,14.19586563
rollout/ep_rew_mean,3637248,1786500029.105846,13.36557388
rollout/ep_rew_mean,3670016,1786500034.147618,13.30471134
rollout/ep_rew_mean,3702784,1786500039.159604,13.56245232
rollout/ep_rew_mean,3735552,1786500044.172142,12.79416847
rollout/ep_rew_mean,3768320,1786500049.164607,13.06794739
rollout/ep_rew_mean,3801088,1786500054.194351,13.81136608
rollout/ep_rew_mean,3833856,1786500059.188039,12.72381496
rollout/ep_rew_mean,3866624,1786500064.218784,12.82437706
rollout/ep_rew_mean,3899392,1786500069.217703,13.6578474
rollout/ep_rew_mean,3932160,1786500074.227418,13.63451004
rollout/ep_rew_mean,3964928,1786500079.206567,13.14263153
rollout/ep_rew_mean,3997696,1786500084.211115,13.4676733
rollout/ep_rew_mean,4030464,1786500089.182788,14.05330849
rollout/ep_rew_mean,4063232,1786500094.185489,14.77034855
rollout/ep_rew_mean,4096000,1786500099.144581,14.17197418
rollout/ep_rew_mean,4128768,1786500104.157943,13.3819313
rollout/ep_rew_mean,4161536,1786500109.127717,13.25868797
rollout/ep_rew_mean,4194304,1786500114.201032,13.67583942
rollout/ep_rew_mean,4227072,1786500119.243283,14.76411438
rollout/ep_rew_mean,4259840,1786500124.388033,15.34677505
rollout/ep_rew_mean,4292608,1786500129.463016,15.46660805
rollout/ep_rew_mean,4325376,1786500134.548431,15.03758526
rollout/ep_rew_mean,4358144,1786500139.610474,14.40642738
rollout/ep_rew_mean,4390912,1786500144.649980,13.29182148
rollout/ep_rew_mean,4423680,1786500149.644092,13.2533474
rollout/ep_rew_mean,4456448,1786500154.700273,14.53134727
rollout/ep_rew_mean,4489216,1786500159.789536,15.71747398
rollout/ep_rew_mean,4521984,1786500164.843587,14.85717392
rollout/ep_rew_mean,4554752,1786500169.808110,14.76631832
rollout/ep_rew_mean,4587520,1786500174.829159,13.84028435
rollout/ep_rew_mean,4620288,1786500179.883016,14.64328098
rollout/ep_rew_mean,4653056,1786500184.917460,15.70048618
rollout/ep_rew_mean,4685824,1786500189.897643,16.04463577
rollout/ep_rew_mean,4718592,1786500194.956318,15.64768791
rollout/ep_rew_mean,4751360,1786500199.944316,15.3800869
rollout/ep_rew_mean,4784128,1786500204.962565,15.37779331
rollout/ep_rew_mean,4816896,1786500209.943377,14.27454185
rollout/ep_rew_mean,4849664,1786500214.956552,14.47146988
rollout/ep_rew_mean,4882432,1786500219.946668,13.11429691
rollout/ep_rew_mean,4915200,1786500224.970953,12.68891716
rollout/ep_rew_mean,4947968,1786500229.991447,14.49593449
rollout/ep_rew_mean,4980736,1786500235.024703,16.01030922
rollout/ep_rew_mean,5013504,1786500240.002281,14.18196106
rollout/ep_rew_mean,5046272,1786500245.026861,13.97618294
rollout/ep_rew_mean,5079040,1786500250.019770,15.21256161
rollout/ep_rew_mean,5111808,1786500255.188508,16.95651054
rollout/ep_rew_mean,5144576,1786500260.241099,17.22043419
rollout/ep_rew_mean,5177344,1786500265.328174,17.14989281
rollout/ep_rew_mean,5210112,1786500270.383239,17.34355354
rollout/ep_rew_mean,5242880,1786500275.481682,17.35779762
rollout/ep_rew_mean,5275648,1786500280.453808,16.78165436
rollout/ep_rew_mean,5308416,1786500285.496994,16.72269249
rollout/ep_rew_mean,5341184,1786500290.498223,17.14695358
rollout/ep_rew_mean,5373952,1786500295.523989,16.79296494
rollout/ep_rew_mean,5406720,1786500300.514926,17.25628853
rollout/ep_rew_mean,5439488,1786500305.545706,16.20768356
rollout/ep_rew_mean,5472256,1786500310.645665,15.85560608
rollout/ep_rew_mean,5505024,1786500315.764830,16.29528999
rollout/ep_rew_mean,5537792,1786500320.804822,15.89391804
rollout/ep_rew_mean,5570560,1786500325.891726,15.35101509
rollout/ep_rew_mean,5603328,1786500330.932327,15.99858761
rollout/ep_rew_mean,5636096,1786500335.981977,16.89873505
rollout/ep_rew_mean,5668864,1786500341.003240,16.51024246
rollout/ep_rew_mean,5701632,1786500346.166148,17.32503128
rollout/ep_rew_mean,5734400,1786500351.190555,18.12639999
rollout/ep_rew_mean,5767168,1786500356.239324,17.9521656
rollout/ep_rew_mean,5799936,1786500361.267586,18.15901947
rollout/ep_rew_mean,5832704,1786500366.271396,18.55900192
rollout/ep_rew_mean,5865472,1786500371.261307,17.66412163
rollout/ep_rew_mean,5898240,1786500376.255831,16.65459633
rollout/ep_rew_mean,5931008,1786500381.246744,16.9967823
rollout/ep_rew_mean,5963776,1786500386.258789,17.12673759
rollout/ep_rew_mean,5996544,1786500391.270731,16.32933998
rollout/ep_rew_mean,6029312,1786500396.267596,16.87499046
rollout/ep_rew_mean,6062080,1786500401.254795,17.74046707
rollout/ep_rew_mean,6094848,1786500406.250721,18.25542641
rollout/ep_rew_mean,6127616,1786500411.253871,18.85549927
rollout/ep_rew_mean,6160384,1786500416.276397,19.15501404
rollout/ep_rew_mean,6193152,1786500421.285950,18.45070839
rollout/ep_rew_mean,6225920,1786500426.276568,18.72655106
rollout/ep_rew_mean,6258688,1786500431.267356,18.6193924
rollout/ep_rew_mean,6291456,1786500436.263284,18.33855057
rollout/ep_rew_mean,6324224,1786500441.264777,17.69310188
rollout/ep_rew_mean,6356992,1786500446.338423,17.43403816
rollout/ep_rew_mean,6389760,1786500451.363824,16.48646355
rollout/ep_rew_mean,6422528,1786500456.338285,16.41263008
rollout/ep_rew_mean,6455296,1786500461.323588,17.44939613
rollout/ep_rew_mean,6488064,1786500466.316057,19.28076172
rollout/ep_rew_mean,6520832,1786500471.305801,18.84465027
rollout/ep_rew_mean,6553600,1786500476.310625,19.19705963
rollout/ep_rew_mean,6586368,1786500481.293826,19.09010887
rollout/ep_rew_mean,6619136,1786500486.289264,18.94541168
rollout/ep_rew_mean,6651904,1786500491.290620,18.75954628
rollout/ep_rew_mean,6684672,1786500496.294586,19.50049782
rollout/ep_rew_mean,6717440,1786500501.280871,19.3494091
rollout/ep_rew_mean,6750208,1786500506.289511,19.18473625
rollout/ep_rew_mean,6782976,1786500511.298093,18.23120117
rollout/ep_rew_mean,6815744,1786500516.332837,17.25682068
rollout/ep_rew_mean,6848512,1786500521.305181,17.38870621
rollout/ep_rew_mean,6881280,1786500526.308265,18.44459152
rollout/ep_rew_mean,6914048,1786500531.373280,18.67103767
rollout/ep_rew_mean,6946816,1786500536.388405,17.99251556
rollout/ep_rew_mean,6979584,1786500541.437680,17.86484337
rollout/ep_rew_mean,7012352,1786500546.472095,17.0369606
rollout/ep_rew_mean,7045120,1786500551.465659,18.10965347
rollout/ep_rew_mean,7077888,1786500556.456349,17.90072441
rollout/ep_rew_mean,7110656,1786500561.449773,18.76616478
