time_s,command_vx,command_vy,command_wz,actual_vx,actual_vy,actual_wz,base_z,reward,terminated,episode
0.0,0.0,0.0,0.0,0.00325341378766181,0.022767448225444718,0.05179363623160206,0.2773884161088055,0.0,0,0
0.02,0.0,0.0,0.0,0.02161798216209674,-0.02656402629503607,0.1500629736069578,0.27056839808752686,0.0,0,0
0.04,0.0,0.0,0.0,-0.017365146761693553,0.028640097199556014,-0.08921331967447212,0.2600214414809538,0.0,0,0
0.06,0.0,0.0,0.0,0.004681329777926795,-0.030811878825366533,0.25800367196650936,0.24542993947155858,0.0,0,0
0.08,0.0,0.0,0.0,-0.06953288523629005,-0.0019276883472290032,-0.11421754554977977,0.2277668544727472,0.0,0,0
0.1,0.0,0.0,0.0,-0.0053219674027942705,-0.019741938541208433,0.10887364168057181,0.20573262126084724,0.0,0,0
0.12,0.0,0.0,0.0,-0.05535745684513496,-0.023335100335182043,-0.2941244612719153,0.1799098393097253,0.0,0,0
0.14,0.0,0.0,0.0,-0.03277843232643454,0.12983683558486298,-0.3710859590098129,0.15406635082641185,0.0,0,0
0.16,0.0,0.0,0.0,0.003138888941052076,0.2396331866781137,0.5279596304399087,0.14830358772590527,0.0,0,0
0.18,0.0,0.0,0.0,0.04449049977641199,0.22072689193598624,-0.34803090237333584,0.14998774819697808,0.0,0,0
0.2,0.0,0.0,0.0,-0.009793417129978587,0.17239672236155354,1.0013374225399083,0.15286236243235768,0.0,0,0
0.22,0.0,0.0,0.0,-0.07771924227232711,0.12934799380978965,0.18367437942644527,0.1560750882239825,0.0,0,0
0.24,0.0,0.0,0.0,-0.024337290646499008,0.0750141838969681,-0.22045612643133106,0.1571498675678114,0.0,0,0
0.26,0.0,0.0,0.0,-0.07311420625818534,0.08896929467157833,-0.04932094013460908,0.1552334349234239,0.0,0,0
0.28,0.0,0.0,0.0,-0.00602819256584799,0.11706307292061294,-0.17976292739784097,0.15117480400806493,0.0,0,0
0.3,0.0,0.0,0.0,-0.01780034750920857,0.045457095042386035,-0.3753988487196895,0.14661714639964024,0.0,0,0
0.32,0.0,0.0,0.0,0.024120359102475897,0.04803375882319295,0.1884931267852612,0.1472049871501825,0.0,0,0
0.34,0.0,0.0,0.0,0.05353260849511722,-0.03824323813816749,-0.26406863167034755,0.15107122139167864,0.0,0,0
0.36,0.0,0.0,0.0,0.05339584103903933,0.03206985244020476,0.17365912305932688,0.15430333187950307,0.0,0,0
0.38,0.0,0.0,0.0,0.025872836896425486,0.030482401412647988,0.24060965670117485,0.15577163963410626,0.0,0,0
0.4,0.0,0.0,0.0,0.02615537095204187,0.042189720064715934,-0.3557386262535599,0.15446942309158976,0.0,0,0
0.42,0.0,0.0,0.0,0.058953344183097965,0.08546915247293198,0.3262485351280432,0.1535467601554776,0.0,0,0
0.44,0.0,0.0,0.0,-0.02547098497209221,0.037274619096311225,0.12107378681982679,0.15485583678099532,0.0,0,0
0.46,0.0,0.0,0.0,-0.03585942245092596,0.05578488677971709,-0.33453587580992317,0.1547819777583718,0.0,0,0
0.48,0.0,0.0,0.0,-0.003482534033895571,-0.005336979538188643,-0.4835782172102426,0.1533560072424457,0.0,0,0
0.5,0.0,0.0,0.0,0.09333370452418102,-0.03261097170700252,0.2909661492915657,0.15280868023894345,0.0,0,0
0.52,0.0,0.0,0.0,0.09910588451953417,-0.024083427805914968,-0.4354111982024923,0.15437817593849795,0.0,0,0
0.54,0.0,0.0,0.0,0.03315127641853068,0.049209157699713166,0.31092387399991717,0.15615635475503056,0.0,0,0
0.56,0.0,0.0,0.0,-0.0020762683027952737,0.07032326574671563,-0.3327711291758739,0.15628053538631026,0.0,0,0
0.58,0.0,0.0,0.0,-0.10152339039712027,0.05131723056471451,0.39277535266963,0.1556889836293765,0.0,0,0
0.6,0.0,0.0,0.0,-0.10209616303150172,-0.018232403305188865,-0.131616931823004,0.15732311883158953,0.0,0,0
0.62,0.0,0.0,0.0,-0.11160420307961166,0.059716301223938145,0.06487623341996326,0.15887962535833267,0.0,0,0
0.64,0.0,0.0,0.0,-0.08812516834961817,0.009267095698298849,-0.09539525196747772,0.15773134889871807,0.0,0,0
0.66,0.0,0.0,0.0,-0.021959037867816257,-0.022493984482771897,0.2212380293119339,0.15575868894621697,0.0,0,0
0.68,0.0,0.0,0.0,0.02793080295901345,-0.04230147687574665,-0.2766425784341337,0.15528915797893345,0.0,0,0
0.7000000000000001,0.0,0.0,0.0,0.0023234942079896834,0.015868073642330588,-0.13341019600334575,0.15552628011688754,0.0,0,0
0.72,0.0,0.0,0.0,-0.08821576369646787,0.05306753066903967,-0.8615410897349198,0.15520239298631036,0.0,0,0
0.74,0.0,0.0,0.0,-0.12250715158071107,0.020727449601781526,0.1389141298157234,0.1529849170241695,0.0,0,0
0.76,0.0,0.0,0.0,-0.0831342150461694,0.03566740386430493,-0.2711810538223399,0.15296574481536956,0.0,0,0
0.78,0.0,0.0,0.0,-0.03507726992296704,0.0768364333458729,0.24932353353873715,0.1562090679345458,0.0,0,0
0.8,0.0,0.0,0.0,0.036766608628488566,0.07025994712616951,0.4719852591047321,0.15987171717851065,0.0,0,0
0.8200000000000001,0.0,0.0,0.0,0.05307444822726409,0.035418236548521324,-0.7861053776048413,0.16154771247574964,0.0,0,0
0.84,0.0,0.0,0.0,0.040830451823473064,0.04799102643377792,0.26495689542466383,0.1606420243754861,0.0,0,0
0.86,0.0,0.0,0.0,0.03441643724614228,-0.0015842270847197775,-1.0946276627636322,0.15709609968443738,0.0,0,0
0.88,0.0,0.0,0.0,0.010809701945653984,0.10846782056792842,-0.04837571772956808,0.1537756936100699,0.0,0,0
0.9,0.0,0.0,0.0,0.023808083669170393,-0.0002957843641343345,0.06501530143744828,0.1542757851946533,0.0,0,0
0.92,0.0,0.0,0.0,-0.02625329010756244,0.07259309003875695,0.044029568723759474,0.15618238157299064,0.0,0,0
0.9400000000000001,0.0,0.0,0.0,-0.039609260588673256,0.0780204051421477,-0.2825460593622057,0.15704680905433638,0.0,0,0
0.96,0.0,0.0,0.0,-0.07081440848494136,0.08682507137608843,-0.2804283849297306,0.156350546671964,0.0,0,0
0.98,0.0,0.0,0.0,-0.05370067412142275,0.02226131760084269,-0.20945373503103415,0.15740929493154648,0.0,0,0
1.0,0.0,0.0,0.0,-0.06881600585709845,-0.00011698662351696131,0.5076303274154184,0.15933674139677712,0.0,0,0
1.02,0.0,0.0,0.0,-0.017860885008607205,-0.05832797231588433,0.3701238386468417,0.15839313533202914,0.0,0,0
1.04,0.0,0.0,0.0,0.008995052627229116,-0.028738313896711283,0.08920853113610917,0.15417042643344614,0.0,0,0
1.06,0.0,0.0,0.0,0.019992197478354977,-0.06889777234213947,-0.5275969833439391,0.15376584043392963,0.0,0,0
