tag,step,wall_time,value
rollout/ep_len_mean,5931008,1786475491.890493,511.7799988
rollout/ep_len_mean,5963776,1786475496.369001,523.6699829
rollout/ep_len_mean,5996544,1786475500.824313,530.0200195
rollout/ep_len_mean,6029312,1786475505.294147,545.7399902
rollout/ep_len_mean,6062080,1786475509.762105,567.6799927
rollout/ep_len_mean,6094848,1786475514.230410,520.0499878
rollout/ep_len_mean,6127616,1786475518.709687,465.8999939
rollout/ep_len_mean,6160384,1786475523.217463,538
rollout/ep_len_mean,6193152,1786475527.689382,553.6500244
rollout/ep_len_mean,6225920,1786475532.162873,555.6500244
rollout/ep_len_mean,6258688,1786475536.619218,572.0700073
rollout/ep_len_mean,6291456,1786475541.093692,542.2800293
rollout/ep_len_mean,6324224,1786475545.566764,483.0400085
rollout/ep_len_mean,6356992,1786475550.060649,539.8300171
rollout/ep_len_mean,6389760,1786475554.533673,605.2700195
rollout/ep_len_mean,6422528,1786475559.040362,551.5300293
rollout/ep_len_mean,6455296,1786475563.511826,449.7799988
rollout/ep_len_mean,6488064,1786475567.981021,502.4599915
rollout/ep_len_mean,6520832,1786475572.451793,510.8299866
rollout/ep_len_mean,6553600,1786475576.924188,557.6300049
rollout/ep_len_mean,6586368,1786475581.399578,472.4299927
rollout/ep_len_mean,6619136,1786475585.890071,419.5499878
rollout/ep_len_mean,6651904,1786475590.373659,498.0400085
rollout/ep_len_mean,6684672,1786475594.851677,500.9400024
rollout/ep_len_mean,6717440,1786475599.330780,473.1000061
rollout/ep_len_mean,6750208,1786475603.802270,514.7600098
rollout/ep_len_mean,6782976,1786475608.275993,510.3299866
rollout/ep_len_mean,6815744,1786475612.739971,513.2000122
rollout/ep_len_mean,6848512,1786475617.211155,557.5599976
rollout/ep_len_mean,6881280,1786475621.683938,550.3699951
rollout/ep_len_mean,6914048,1786475626.168037,576.789978
rollout/ep_len_mean,6946816,1786475630.624563,566.3599854
rollout/ep_len_mean,6979584,1786475635.088935,514.2700195
rollout/ep_len_mean,7012352,1786475639.567119,518.3800049
rollout/ep_len_mean,7045120,1786475644.044017,543.4000244
rollout/ep_len_mean,7077888,1786475648.505006,540.8300171
rollout/ep_len_mean,7110656,1786475652.966530,534.25
rollout/ep_len_mean,7143424,1786475657.428400,560.0300293
rollout/ep_len_mean,7176192,1786475661.895090,553.9899902
rollout/ep_len_mean,7208960,1786475666.353079,557.0999756
rollout/ep_len_mean,7241728,1786475670.817988,580.1199951
rollout/ep_len_mean,7274496,1786475675.308942,635.1400146
rollout/ep_len_mean,7307264,1786475679.776754,643.2999878
rollout/ep_len_mean,7340032,1786475684.256828,577.5599976
rollout/ep_len_mean,7372800,1786475688.732771,533.7399902
rollout/ep_len_mean,7405568,1786475693.204817,539.6699829
rollout/ep_len_mean,7438336,1786475697.673718,586.5499878
rollout/ep_len_mean,7471104,1786475702.140462,599.8400269
rollout/ep_len_mean,7503872,1786475706.613718,604.2700195
rollout/ep_len_mean,7536640,1786475711.085715,553.539978
rollout/ep_len_mean,7569408,1786475715.564916,562.0800171
rollout/ep_len_mean,7602176,1786475720.017628,567.1500244
rollout/ep_len_mean,7634944,1786475724.480143,563.0100098
rollout/ep_len_mean,7667712,1786475728.950696,562.6400146
rollout/ep_len_mean,7700480,1786475733.416441,569.4699707
rollout/ep_len_mean,7733248,1786475737.893801,583.3699951
rollout/ep_len_mean,7766016,1786475742.359008,625.1799927
rollout/ep_len_mean,7798784,1786475746.819681,618.2199707
rollout/ep_len_mean,7831552,1786475751.284262,520.0900269
rollout/ep_len_mean,7864320,1786475755.758035,565.5499878
rollout/ep_len_mean,7897088,1786475760.234219,616.3300171
rollout/ep_len_mean,7929856,1786475764.695940,551.4000244
rollout/ep_len_mean,7962624,1786475769.160078,578.0700073
rollout/ep_len_mean,7995392,1786475773.623178,583.4899902
rollout/ep_len_mean,8028160,1786475778.110318,523.4000244
rollout/ep_rew_mean,32768,1786474685.163906,1.697619438
rollout/ep_rew_mean,65536,1786474689.697494,2.300813675
rollout/ep_rew_mean,98304,1786474694.208374,1.971778154
rollout/ep_rew_mean,131072,1786474698.725312,1.992948651
rollout/ep_rew_mean,163840,1786474703.254426,1.913767457
rollout/ep_rew_mean,196608,1786474707.782427,1.97527349
rollout/ep_rew_mean,229376,1786474712.293582,2.013823748
rollout/ep_rew_mean,262144,1786474716.807832,2.249017
rollout/ep_rew_mean,294912,1786474721.319597,2.040011406
rollout/ep_rew_mean,327680,1786474725.822898,2.085734367
rollout/ep_rew_mean,360448,1786474730.318521,2.036411047
rollout/ep_rew_mean,393216,1786474734.829622,2.225307703
rollout/ep_rew_mean,425984,1786474739.360760,2.043987513
rollout/ep_rew_mean,458752,1786474743.874185,2.279807091
rollout/ep_rew_mean,491520,1786474748.392894,2.332592726
rollout/ep_rew_mean,524288,1786474752.892578,2.049878836
rollout/ep_rew_mean,557056,1786474757.398076,1.942677498
rollout/ep_rew_mean,589824,1786474761.900583,2.303526878
rollout/ep_rew_mean,622592,1786474766.404982,2.044826508
rollout/ep_rew_mean,655360,1786474770.914140,1.812724948
rollout/ep_rew_mean,688128,1786474775.423618,2.187683344
rollout/ep_rew_mean,720896,1786474779.921489,2.411073208
rollout/ep_rew_mean,753664,1786474784.418787,2.308942795
rollout/ep_rew_mean,786432,1786474788.910859,2.6053195
rollout/ep_rew_mean,819200,1786474793.405171,2.579898119
rollout/ep_rew_mean,851968,1786474797.896504,2.731095791
rollout/ep_rew_mean,884736,1786474802.391882,2.594174385
rollout/ep_rew_mean,917504,1786474806.890529,2.233005285
rollout/ep_rew_mean,950272,1786474811.386637,2.69192028
rollout/ep_rew_mean,983040,1786474815.883780,2.248686552
rollout/ep_rew_mean,1015808,1786474820.399905,2.654938221
rollout/ep_rew_mean,1048576,1786474824.898031,2.212039948
rollout/ep_rew_mean,1081344,1786474829.399058,2.534411669
rollout/ep_rew_mean,1114112,1786474833.910470,2.559613228
rollout/ep_rew_mean,1146880,1786474838.407509,2.346812487
rollout/ep_rew_mean,1179648,1786474842.896308,2.711428165
rollout/ep_rew_mean,1212416,1786474847.385671,2.989383221
rollout/ep_rew_mean,1245184,1786474851.868207,3.134730339
rollout/ep_rew_mean,1277952,1786474856.369028,2.474279165
rollout/ep_rew_mean,1310720,1786474860.878639,2.796404839
rollout/ep_rew_mean,1343488,1786474865.365956,3.043389559
rollout/ep_rew_mean,1376256,1786474869.859016,2.609203339
rollout/ep_rew_mean,1409024,1786474874.339690,3.155241013
rollout/ep_rew_mean,1441792,1786474878.838026,2.845463991
rollout/ep_rew_mean,1474560,1786474883.312781,2.685405493
rollout/ep_rew_mean,1507328,1786474887.795854,3.917328358
rollout/ep_rew_mean,1540096,1786474892.276862,3.389416456
rollout/ep_rew_mean,1572864,1786474896.766309,2.781745672
rollout/ep_rew_mean,1605632,1786474901.257294,2.664977312
rollout/ep_rew_mean,1638400,1786474905.735498,3.098086119
rollout/ep_rew_mean,1671168,1786474910.220962,3.509464502
rollout/ep_rew_mean,1703936,1786474914.705770,3.06788516
rollout/ep_rew_mean,1736704,1786474919.197372,3.434452057
