time_s,gait,phase,command_vx,actual_vx,contact_match,reward,terminated
1.4400000000000008,walk,0.6000000000000003,0.4,0.2516665544890844,0.25,0.030237838032782,0
1.4600000000000009,walk,0.6222222222222226,0.4,0.3719579868550114,0.75,0.044610537221778025,0
1.4800000000000009,walk,0.6444444444444448,0.4,0.3688743523337426,0.5,0.044292067990150556,0
1.5000000000000009,walk,0.6666666666666671,0.4,0.28339655213483644,0.5,0.040393149008072414,0
1.520000000000001,walk,0.6888888888888893,0.4,0.29741661452023704,0.5,0.030496733288473736,0
1.540000000000001,walk,0.7111111111111116,0.4,0.3377367681090565,0.25,0.04372318349647307,0
1.560000000000001,walk,0.7333333333333338,0.4,0.370561058001123,0.5,0.046971756591540716,0
1.580000000000001,walk,0.7555555555555561,0.4,0.4212927032861974,0.5,0.04867947687565687,0
1.600000000000001,walk,0.7777777777777783,0.4,0.45427579044382843,0.5,0.04852188915725814,0
1.620000000000001,walk,0.8000000000000006,0.4,0.34465919821514057,0.0,0.03456976470598797,0
1.640000000000001,walk,0.8222222222222229,0.4,0.37160727687206624,0.5,0.03213058197999762,0
1.660000000000001,walk,0.8444444444444451,0.4,0.39667963420599534,0.75,0.03421049664164306,0
1.680000000000001,walk,0.8666666666666674,0.4,0.40133716469950625,0.5,0.040422994011308055,0
1.700000000000001,walk,0.8888888888888896,0.4,0.5033723751993658,0.75,0.045561027719810875,0
1.720000000000001,walk,0.9111111111111119,0.4,0.45922283297166183,0.5,0.03974719400273362,0
1.740000000000001,walk,0.9333333333333341,0.4,0.35305811566597495,0.0,0.03847082311146869,0
1.7600000000000011,walk,0.9555555555555564,0.4,0.34337762822338513,0.5,0.03860707170963122,0
1.7800000000000011,walk,0.9777777777777786,0.4,0.5038725049085514,0.75,0.04520693835336903,0
1.8000000000000012,walk,8.881784197001252e-16,0.4,0.4915362855535564,0.0,0.031927062017616845,0
1.8200000000000012,walk,0.02222222222222311,0.4,0.47464580715712595,0.25,0.04474243274276077,0
1.8400000000000012,walk,0.044444444444445334,0.4,0.5035117449127599,0.75,0.039707570194766756,0
1.8600000000000012,walk,0.06666666666666755,0.4,0.41341426184508234,0.5,0.03551826131140579,0
1.8800000000000012,walk,0.08888888888888978,0.4,0.33018564594533495,0.5,0.04567164187895295,0
1.9000000000000012,walk,0.11111111111111201,0.4,0.4322867782254625,0.25,0.03792092707501591,0
1.9200000000000013,walk,0.13333333333333422,0.4,0.4739270167972705,0.25,0.038865295589680396,0
1.9400000000000013,walk,0.15555555555555645,0.4,0.533152880683575,0.0,0.034668148382566905,0
1.9600000000000013,walk,0.17777777777777867,0.4,0.5922413609994231,0.5,0.041039841680022525,0
1.9800000000000013,walk,0.2000000000000009,0.4,0.4950773319622612,0.5,0.0445273950566561,0
2.0000000000000013,walk,0.22222222222222313,0.4,0.5484803246274256,0.5,0.0291467533019717,0
2.0200000000000014,walk,0.24444444444444535,0.4,0.3704855422838812,0.25,0.028836969689845515,0
2.0400000000000014,walk,0.26666666666666755,0.4,0.40339548899388394,0.5,0.04005679824944203,0
2.0600000000000014,walk,0.28888888888888975,0.4,0.49603202714530803,0.5,0.03451696750601629,0
2.0800000000000014,walk,0.31111111111111195,0.4,0.42771871519441895,0.25,0.04145269273479493,0
2.1000000000000014,walk,0.33333333333333415,0.4,0.3680757057209576,0.5,0.041189258639006986,0
2.1200000000000014,walk,0.35555555555555635,0.4,0.4754254758449448,0.5,0.04364812785928314,0
2.1400000000000015,walk,0.37777777777777855,0.4,0.4098803519228076,0.75,0.03675441654602471,0
2.1600000000000015,walk,0.40000000000000074,0.4,0.41745171070317105,0.25,0.034249345077332446,0
2.1800000000000015,walk,0.42222222222222294,0.4,0.493593409746291,0.25,0.03154546779831707,0
2.2000000000000015,walk,0.44444444444444514,0.4,0.42646155603254793,0.25,0.03516145085988936,0
2.2200000000000015,walk,0.46666666666666734,0.4,0.28703862489880444,0.5,0.029912606276380944,0
2.2400000000000015,walk,0.48888888888888954,0.4,0.46037817233182243,0.75,0.03355995179834579,0
2.2600000000000016,walk,0.5111111111111117,0.4,0.3045149723000989,0.25,0.036013824898609575,0
2.2800000000000016,walk,0.533333333333334,0.4,0.3437415358532778,0.75,0.04855200450260811,0
2.3000000000000016,walk,0.5555555555555562,0.4,0.45968742155643705,0.75,0.03889043205591769,0
2.3200000000000016,walk,0.5777777777777785,0.4,0.42443682773395064,0.75,0.036665872790833796,0
2.3400000000000016,walk,0.6000000000000008,0.4,0.302790198784322,0.5,0.03920377177118079,0
2.3600000000000017,walk,0.622222222222223,0.4,0.3177236351495922,0.0,0.0413247070178368,0
2.3800000000000017,walk,0.6444444444444453,0.4,0.2693371206722705,0.25,0.026595347238835797,0
2.4000000000000017,walk,0.6666666666666675,0.4,0.3878105183281343,0.25,0.0444804341047426,0
2.4200000000000017,walk,0.6888888888888898,0.4,0.43781694317171943,0.75,0.03450354709256522,0
2.4400000000000017,walk,0.711111111111112,0.4,0.4213209984253229,0.5,0.04688656489117373,0
2.4600000000000017,walk,0.7333333333333343,0.4,0.31940741092015157,0.5,0.040052389239371176,0
2.4800000000000018,walk,0.7555555555555565,0.4,0.36689155432816944,0.25,0.04525592287827198,0
2.5000000000000018,walk,0.7777777777777788,0.4,0.3996079879096933,0.75,0.035173412960233214,0
2.520000000000002,walk,0.800000000000001,0.4,0.4163657560047353,0.5,0.035520372944988714,0
2.540000000000002,walk,0.8222222222222233,0.4,0.4436072129051671,0.75,0.05039709216703979,0
2.560000000000002,walk,0.8444444444444456,0.4,0.5110877120296657,0.5,0.04123473721368886,0
2.580000000000002,walk,0.8666666666666678,0.4,0.4130682673672027,0.25,0.04163159324123766,0
2.600000000000002,walk,0.8888888888888901,0.4,0.43030316289547094,0.5,0.031520447679059614,0
2.620000000000002,walk,0.9111111111111123,0.4,0.2773261089960742,0.75,0.03310355905567942,0
2.640000000000002,walk,0.9333333333333346,0.4,0.33200273122981394,0.5,0.04432592791023117,0
2.660000000000002,walk,0.9555555555555568,0.4,0.40429322362110715,0.25,0.04628400293298351,0
2.680000000000002,walk,0.9777777777777791,0.4,0.37797814838315824,0.25,0.04482219554903665,0
2.700000000000002,walk,1.3322676295501878e-15,0.4,0.23854096643147665,0.5,0.032107730487727235,0
2.720000000000002,walk,0.022222222222223555,0.4,0.38851689709227033,1.0,0.036944959724043984,0
2.740000000000002,walk,0.04444444444444578,0.4,0.2839641021144209,0.75,0.04122554084103346,0
2.760000000000002,walk,0.066666666666668,0.4,0.3038661507748253,0.25,0.04142101056318033,0
2.780000000000002,walk,0.08888888888889022,0.4,0.412141246952106,0.25,0.036164175048600034,0
2.800000000000002,walk,0.11111111111111245,0.4,0.3894651543520515,0.5,0.042527129768991215,0
2.820000000000002,walk,0.13333333333333466,0.4,0.24934013876541294,0.5,0.040807206239121305,0
2.840000000000002,walk,0.1555555555555569,0.4,0.26094782986883186,0.75,0.03318932505604551,0
2.860000000000002,walk,0.17777777777777912,0.4,0.3289436477930654,0.25,0.04176821322648783,0
2.880000000000002,walk,0.20000000000000134,0.4,0.3525383309820728,0.5,0.04503957896145225,0
2.900000000000002,walk,0.22222222222222357,0.4,0.4687031280151341,0.25,0.03297583373265168,0
2.920000000000002,walk,0.2444444444444458,0.4,0.45611636207145184,0.5,0.03815644264060184,0
2.940000000000002,walk,0.266666666666668,0.4,0.32513712542118534,0.5,0.03528830474011126,0
2.960000000000002,walk,0.2888888888888902,0.4,0.30611180677835786,1.0,0.03541026310319278,0
2.980000000000002,walk,0.3111111111111124,0.4,0.3809081922854477,0.75,0.03314586734480637,0
3.000000000000002,trot,0.0,0.4,0.3889517808837237,1.0,0.04820108717648591,0
3.0200000000000022,trot,0.04,0.4,0.4825262074217041,1.0,0.04219648556878391,0
3.0400000000000023,trot,0.08,0.4,0.48539283720187143,0.75,0.04634107524121532,0
3.0600000000000023,trot,0.12,0.4,0.3508290445853098,0.25,0.04415375121910458,0
3.0800000000000023,trot,0.16,0.4,0.29439007174125725,0.25,0.028650159213088923,0
3.1000000000000023,trot,0.2,0.4,0.32834354175005437,0.5,0.03077557782684889,0
3.1200000000000023,trot,0.24000000000000002,0.4,0.368519390075498,0.75,0.037339452891183005,0
3.1400000000000023,trot,0.28,0.4,0.45448572862122794,0.5,0.032795872136643194,0
3.1600000000000024,trot,0.32,0.4,0.38698028350628744,0.5,0.04652072607637903,0
3.1800000000000024,trot,0.36,0.4,0.3182746071034067,0.25,0.033173426396248686,0
3.2000000000000024,trot,0.39999999999999997,0.4,0.41064727586224953,0.25,0.03846846816154118,0
3.2200000000000024,trot,0.43999999999999995,0.4,0.36178589355103513,0.5,0.03462138815802379,0
3.2400000000000024,trot,0.4799999999999999,0.4,0.3582433404101459,1.0,0.04835646494198897,0
3.2600000000000025,trot,0.5199999999999999,0.4,0.42400455419195493,0.0,0.03804858602558432,0
3.2800000000000025,trot,0.5599999999999999,0.4,0.3556187582366571,0.5,0.045535934494794095,0
3.3000000000000025,trot,0.6,0.4,0.21904214125789523,0.75,0.030360514298788097,0
3.3200000000000025,trot,0.64,0.4,0.39312913297905083,1.0,0.034752906597230966,0
3.3400000000000025,trot,0.68,0.4,0.2282041610695955,0.75,0.043812205772047676,0
3.3600000000000025,trot,0.7200000000000001,0.4,0.2720802737663507,0.0,0.039589068683636264,0
3.3800000000000026,trot,0.7600000000000001,0.4,0.3859199290901621,0.0,0.030669205360479426,0
3.4000000000000026,trot,0.8000000000000002,0.4,0.34193293769615263,0.5,0.031225178121243542,0
3.4200000000000026,trot,0.8400000000000002,0.4,0.22177703139616334,0.75,0.03616178226686478,0
3.4400000000000026,trot,0.8800000000000002,0.4,0.23432062756930205,0.75,0.038654349470140334,0
3.4600000000000026,trot,0.9200000000000003,0.4,0.17140207347966227,0.75,0.027392359385247964,0
3.4800000000000026,trot,0.9600000000000003,0.4,0.30462033198527594,0.5,0.04493147412936562,0
3.5000000000000027,trot,2.220446049250313e-16,0.4,0.34496103980310344,1.0,0.03754559860911679,0
3.5200000000000027,trot,0.04000000000000022,0.4,0.36449887112764595,0.75,0.0452862517851498,0
3.5400000000000027,trot,0.08000000000000022,0.4,0.28853741663499405,0.25,0.03870169532231651,0
3.5600000000000027,trot,0.12000000000000022,0.4,0.34709100995583614,0.25,0.04229996070612718,0
3.5800000000000027,trot,0.16000000000000023,0.4,0.22398798932023362,0.5,0.03592317730442298,0
3.6000000000000028,trot,0.20000000000000023,0.4,0.29806991684004985,0.75,0.034705492424455024,0
3.6200000000000028,trot,0.24000000000000024,0.4,0.3352863299029221,0.5,0.047299951449181185,0
3.640000000000003,trot,0.28000000000000025,0.4,0.39845191057264867,0.5,0.04485047688163967,0
3.660000000000003,trot,0.32000000000000023,0.4,0.3063468184827851,0.5,0.04015959832736795,0
3.680000000000003,trot,0.3600000000000002,0.4,0.2885035758699784,0.25,0.027033836867720987,0
3.700000000000003,trot,0.4000000000000002,0.4,0.15196169886828098,0.25,0.029455925748653074,0
3.720000000000003,trot,0.44000000000000017,0.4,0.18014688936545728,0.75,0.04133272876187768,0
3.740000000000003,trot,0.48000000000000015,0.4,0.3227338182086435,0.75,0.036702384988360114,0
3.760000000000003,trot,0.5200000000000001,0.4,0.3742252702951742,0.5,0.04502251656631221,0
3.780000000000003,trot,0.5600000000000002,0.4,0.4019417915472097,0.5,0.030423358422183067,0
3.800000000000003,trot,0.6000000000000002,0.4,0.3454167686195243,0.75,0.04354546332238316,0
3.820000000000003,trot,0.6400000000000002,0.4,0.31834656994526783,0.75,0.031298984246681545,0
3.840000000000003,trot,0.6800000000000003,0.4,0.3960509698236435,0.5,0.04149127530956962,0
3.860000000000003,trot,0.7200000000000003,0.4,0.40052505302240843,0.25,0.030722819541589563,0
3.880000000000003,trot,0.7600000000000003,0.4,0.5318022222760952,0.0,0.04100686151132986,0
3.900000000000003,trot,0.8000000000000004,0.4,0.4985427368308113,0.5,0.040003550458250256,0
3.920000000000003,trot,0.8400000000000004,0.4,0.3876018250000252,0.75,0.04329097506238151,0
3.940000000000003,trot,0.8800000000000004,0.4,0.3716035208494882,0.75,0.033334262374997405,0
3.960000000000003,trot,0.9200000000000005,0.4,0.397174403885223,0.5,0.03794244960067949,0
3.980000000000003,trot,0.9600000000000005,0.4,0.4349460262502509,0.25,0.04353997569477662,0
4.000000000000003,trot,4.440892098500626e-16,0.4,0.5145523704805581,0.75,0.04924329779747984,0
4.020000000000002,trot,0.040000000000000445,0.4,0.5246905830642837,0.75,0.047956735421111264,0
4.040000000000002,trot,0.08000000000000045,0.4,0.3754798669018201,0.25,0.03237954448942899,0
4.060000000000001,trot,0.12000000000000044,0.4,0.39832261405940955,0.25,0.043591226701083105,0
4.080000000000001,trot,0.16000000000000045,0.4,0.4261373107888637,0.5,0.030661722957798954,0
4.1000000000000005,trot,0.20000000000000046,0.4,0.4418260848689178,0.75,0.034976108295698596,0
4.12,trot,0.24000000000000046,0.4,0.4769641637459631,0.75,0.04269942040678907,0
4.14,trot,0.28000000000000047,0.4,0.524782446654611,0.5,0.03238044418347012,0
4.159999999999999,trot,0.32000000000000045,0.4,0.4283683979462533,0.5,0.031004805299386803,0
4.179999999999999,trot,0.36000000000000043,0.4,0.3664498276090801,0.25,0.045651329191975884,0
4.199999999999998,trot,0.4000000000000004,0.4,0.3261987963967157,0.25,0.0409803751547711,0
4.219999999999998,trot,0.4400000000000004,0.4,0.32009951772932577,0.75,0.05002415503710624,0
4.2399999999999975,trot,0.48000000000000037,0.4,0.3858026374484182,0.75,0.03547049064448967,0
4.259999999999997,trot,0.5200000000000004,0.4,0.34044716807946745,0.25,0.027489198892790306,0
4.279999999999997,trot,0.5600000000000004,0.4,0.2767990952182613,0.75,0.03907548894721586,0
4.299999999999996,trot,0.6000000000000004,0.4,0.38247522403164297,1.0,0.04510022598987084,0
4.319999999999996,trot,0.6400000000000005,0.4,0.36853094140528286,0.5,0.0321265923469365,0
4.339999999999995,trot,0.6800000000000005,0.4,0.3654214581634812,0.5,0.04345858830611925,0
4.359999999999995,trot,0.7200000000000005,0.4,0.4624436543092531,0.25,0.026994458841355932,0
4.379999999999995,trot,0.7600000000000006,0.4,0.5078921221424081,0.5,0.03112104313900627,0
4.399999999999994,trot,0.8000000000000006,0.4,0.4536602581607751,0.75,0.04115982836042023,0
4.419999999999994,trot,0.8400000000000006,0.4,0.4050104721828612,0.75,0.048890101500919325,0
4.439999999999993,trot,0.8800000000000007,0.4,0.34333195326060056,1.0,0.03773925278351885,0
4.459999999999993,trot,0.9200000000000007,0.4,0.46544366053569847,0.5,0.04041578849735138,0
4.479999999999992,trot,0.9600000000000007,0.4,0.48269794871555854,0.25,0.032703467096714955,0
4.499999999999992,trot,6.661338147750939e-16,0.4,0.5203086406034646,1.0,0.05307193279897362,0
4.519999999999992,trot,0.04000000000000067,0.4,0.5890858953053396,0.75,0.04616616271871341,0
4.539999999999991,trot,0.08000000000000067,0.4,0.454846329874285,0.25,0.027641434431391568,0
4.559999999999991,trot,0.12000000000000066,0.4,0.5078546214055499,0.0,0.027915796502231742,0
4.57999999999999,trot,0.16000000000000067,0.4,0.3584392754256794,0.5,0.04324218423076659,0
4.59999999999999,trot,0.20000000000000068,0.4,0.40739488208458313,0.75,0.04882344803111778,0
4.6199999999999894,trot,0.24000000000000069,0.4,0.5121564740971087,1.0,0.05278206337788812,0
4.639999999999989,trot,0.2800000000000007,0.4,0.4822942788328376,0.75,0.03819618639564166,0
4.659999999999989,trot,0.3200000000000007,0.4,0.33432051653233796,0.25,0.04273343936638093,0
4.679999999999988,trot,0.36000000000000065,0.4,0.46417602054172197,0.25,0.02985557499636908,0
4.699999999999988,trot,0.40000000000000063,0.4,0.416748123675078,0.5,0.04635277930568552,0
4.719999999999987,trot,0.4400000000000006,0.4,0.4283199090120285,1.0,0.04314535843766005,0
4.739999999999987,trot,0.4800000000000006,0.4,0.5328891197555292,1.0,0.05200239234483589,0
4.7599999999999865,trot,0.5200000000000006,0.4,0.5237980197072704,0.25,0.04444721894625082,0
4.779999999999986,trot,0.5600000000000006,0.4,0.3845772850279537,0.75,0.04888987227799849,0
4.799999999999986,trot,0.6000000000000006,0.4,0.40754036028549767,1.0,0.0451882426574384,0
4.819999999999985,trot,0.6400000000000007,0.4,0.35389196477335466,0.5,0.047643424791035505,0
4.839999999999985,trot,0.6800000000000007,0.4,0.4039790784238471,0.25,0.04369688968328074,0
4.859999999999984,trot,0.7200000000000008,0.4,0.4803618379735312,0.0,0.044068479115404575,0
4.879999999999984,trot,0.7600000000000008,0.4,0.5022882361822124,0.25,0.04045306310853152,0
4.8999999999999835,trot,0.8000000000000008,0.4,0.3961496945684086,0.75,0.04227436739201876,0
4.919999999999983,trot,0.8400000000000009,0.4,0.38300695546672625,0.75,0.034301049109647846,0
4.939999999999983,trot,0.8800000000000009,0.4,0.39290876756612325,0.5,0.030530163563181882,0
4.959999999999982,trot,0.9200000000000009,0.4,0.4165443537087638,0.25,0.03629990775045982,0
4.979999999999982,trot,0.960000000000001,0.4,0.458598192995082,0.0,0.04114294350209357,0
4.999999999999981,trot,8.881784197001252e-16,0.4,0.4550005299115852,0.75,0.045748533501411046,0
5.019999999999981,trot,0.04000000000000089,0.4,0.3988099153225555,0.25,0.0439480492020349,0
5.0399999999999805,trot,0.08000000000000089,0.4,0.483383068488551,0.25,0.02894107189368367,0
5.05999999999998,trot,0.12000000000000088,0.4,0.3479803121547666,0.25,0.041921996155620846,0
5.07999999999998,trot,0.1600000000000009,0.4,0.38091873693525413,0.75,0.048236282649377786,0
5.099999999999979,trot,0.2000000000000009,0.4,0.3404734302414463,1.0,0.040172887210617195,0
5.119999999999979,trot,0.2400000000000009,0.4,0.40676001998274486,0.75,0.0452866527464246,0
5.139999999999978,trot,0.2800000000000009,0.4,0.3023264915141191,0.5,0.04237170202527133,0
5.159999999999978,trot,0.3200000000000009,0.4,0.3009150229538901,0.25,0.030315078955025606,0
5.1799999999999775,trot,0.3600000000000009,0.4,0.15543212001141493,0.5,0.0360472101390296,0
5.199999999999977,trot,0.40000000000000085,0.4,0.21209434034896232,0.75,0.04129647580979826,0
5.219999999999977,trot,0.44000000000000083,0.4,0.257792419658054,1.0,0.03790093971934929,0
5.239999999999976,trot,0.4800000000000008,0.4,0.29531041382647494,0.75,0.04532700407960045,0
5.259999999999976,trot,0.5200000000000008,0.4,0.18730469549058334,0.75,0.04429285276011887,0
5.279999999999975,trot,0.5600000000000008,0.4,0.2707813483611959,0.75,0.03533256953705902,0
5.299999999999975,trot,0.6000000000000009,0.4,0.17933522864439191,0.5,0.0342354367389553,0
5.3199999999999745,trot,0.6400000000000009,0.4,0.24974657267060818,0.5,0.035340559736770256,0
5.339999999999974,trot,0.6800000000000009,0.4,0.3508557097216581,0.0,0.033108759893747806,0
5.359999999999974,trot,0.720000000000001,0.4,0.3293426378151086,0.25,0.04434361049840834,0
5.379999999999973,trot,0.760000000000001,0.4,0.20824728222595557,0.75,0.03685315076129189,0
5.399999999999973,trot,0.800000000000001,0.4,0.37177748821014434,0.75,0.033515186099657764,0
5.419999999999972,trot,0.8400000000000011,0.4,0.22187115654571282,0.5,0.03625452425834385,0
5.439999999999972,trot,0.8800000000000011,0.4,0.27366427366253293,0.0,0.040380683023222216,0
5.4599999999999715,trot,0.9200000000000012,0.4,0.3561523209413063,0.25,0.04615965040223852,0
5.479999999999971,trot,0.9600000000000012,0.4,0.3385638868722875,0.25,0.03984878973477417,0
5.499999999999971,trot,1.1102230246251565e-15,0.4,0.24473234117097578,0.25,0.03817499417963158,0
5.51999999999997,trot,0.04000000000000111,0.4,0.2834325708590292,0.0,0.02647399103415323,0
5.53999999999997,trot,0.08000000000000111,0.4,0.27000974958239954,0.5,0.02955834111904627,0
5.559999999999969,trot,0.1200000000000011,0.4,0.3148594406406373,0.75,0.03548279933397977,0
5.579999999999969,trot,0.1600000000000011,0.4,0.44879467167736004,1.0,0.053263310687183235,0
5.599999999999969,trot,0.20000000000000112,0.4,0.42414086018001973,0.75,0.03684748006134289,0
5.619999999999968,trot,0.24000000000000113,0.4,0.28733002207134445,0.25,0.042617807413832635,0
5.639999999999968,trot,0.28000000000000114,0.4,0.4090540955475261,0.25,0.030355468572079634,0
5.659999999999967,trot,0.3200000000000011,0.4,0.36068706090507296,0.5,0.03498904064633734,0
5.679999999999967,trot,0.3600000000000011,0.4,0.3911794863296419,0.75,0.04911158267839959,0
5.699999999999966,trot,0.4000000000000011,0.4,0.40778690113951443,1.0,0.05228595509062358,0
5.719999999999966,trot,0.44000000000000106,0.4,0.4656692580093601,0.75,0.04608545636204849,0
5.739999999999966,trot,0.48000000000000104,0.4,0.358098304495434,0.5,0.04673930600044668,0
5.759999999999965,trot,0.520000000000001,0.4,0.44808854877567966,0.75,0.044980233129518925,0
5.779999999999965,trot,0.560000000000001,0.4,0.29844667455812507,0.5,0.030165446167615406,0
