tag,step,wall_time,value
rollout/ep_len_mean,3112960,1783862231.868382,895.3599854
rollout/ep_len_mean,3145728,1783862236.667601,912.7700195
rollout/ep_len_mean,3178496,1783862241.517574,940.6199951
rollout/ep_len_mean,3211264,1783862246.398190,942.25
rollout/ep_len_mean,3244032,1783862251.180670,897.6799927
rollout/ep_len_mean,3276800,1783862255.861124,902.8900146
rollout/ep_len_mean,3309568,1783862260.623253,859.8800049
rollout/ep_len_mean,3342336,1783862265.341692,895.9899902
rollout/ep_len_mean,3375104,1783862270.000109,889.5900269
rollout/ep_len_mean,3407872,1783862274.724272,902.5800171
rollout/ep_len_mean,3440640,1783862279.580718,905.1500244
rollout/ep_len_mean,3473408,1783862284.510628,892.8400269
rollout/ep_len_mean,3506176,1783862289.727623,918.0599976
rollout/ep_len_mean,3538944,1783862295.006328,930.4699707
rollout/ep_len_mean,3571712,1783862300.155964,931.8599854
rollout/ep_len_mean,3604480,1783862305.124097,919.1799927
rollout/ep_len_mean,3637248,1783862310.186484,899.8900146
rollout/ep_len_mean,3670016,1783862315.231831,902.3300171
rollout/ep_len_mean,3702784,1783862320.383410,911.1900024
rollout/ep_len_mean,3735552,1783862325.270760,922.460022
rollout/ep_len_mean,3768320,1783862329.997038,920.539978
rollout/ep_len_mean,3801088,1783862334.500925,922.8900146
rollout/ep_len_mean,3833856,1783862339.143326,898.4699707
rollout/ep_len_mean,3866624,1783862344.167436,900.4400024
rollout/ep_len_mean,3899392,1783862349.392463,860.2199707
rollout/ep_len_mean,3932160,1783862354.570674,870.7399902
rollout/ep_len_mean,3964928,1783862359.728359,896.0999756
rollout/ep_len_mean,3997696,1783862364.920668,913.2700195
rollout/ep_len_mean,4030464,1783862369.943300,927.75
rollout/ep_len_mean,4063232,1783862374.991824,918.3900146
rollout/ep_len_mean,4096000,1783862380.146131,920.7700195
rollout/ep_len_mean,4128768,1783862385.220186,928.8200073
rollout/ep_len_mean,4161536,1783862390.473257,918.0800171
rollout/ep_len_mean,4194304,1783862395.707580,907.6799927
rollout/ep_len_mean,4227072,1783862400.876834,935.3900146
rollout/ep_len_mean,4259840,1783862405.700437,924.6900024
rollout/ep_len_mean,4292608,1783862410.416084,907.460022
rollout/ep_len_mean,4325376,1783862415.150864,898.6099854
rollout/ep_len_mean,4358144,1783862419.843988,915.6199951
rollout/ep_len_mean,4390912,1783862424.635735,946.2600098
rollout/ep_len_mean,4423680,1783862429.366640,940.9799805
rollout/ep_len_mean,4456448,1783862434.090809,960.0999756
rollout/ep_len_mean,4489216,1783862438.846342,944.75
rollout/ep_len_mean,4521984,1783862443.670095,941.5100098
rollout/ep_len_mean,4554752,1783862448.487891,940.0100098
rollout/ep_len_mean,4587520,1783862453.188784,940.039978
rollout/ep_len_mean,4620288,1783862458.060576,886.5
rollout/ep_len_mean,4653056,1783862462.628038,896.6199951
rollout/ep_len_mean,4685824,1783862467.133353,903.1400146
rollout/ep_len_mean,4718592,1783862471.650138,928.8900146
rollout/ep_len_mean,4751360,1783862476.320251,917.1300049
rollout/ep_len_mean,4784128,1783862481.124751,915.8400269
rollout/ep_len_mean,4816896,1783862485.943348,921.5
rollout/ep_len_mean,4849664,1783862490.665156,910.4899902
rollout/ep_len_mean,4882432,1783862495.371085,909.1400146
rollout/ep_len_mean,4915200,1783862500.179382,901.0499878
rollout/ep_len_mean,4947968,1783862504.756507,907.4000244
rollout/ep_len_mean,4980736,1783862509.596911,912.0100098
rollout/ep_len_mean,5013504,1783862514.195709,947.0499878
rollout/ep_rew_mean,32768,1783861778.685937,22.81806755
rollout/ep_rew_mean,65536,1783861783.756114,25.67774582
rollout/ep_rew_mean,98304,1783861788.783901,26.70323753
rollout/ep_rew_mean,131072,1783861793.795052,27.59290504
rollout/ep_rew_mean,163840,1783861798.854666,27.55619621
rollout/ep_rew_mean,196608,1783861803.858591,27.8476162
rollout/ep_rew_mean,229376,1783861808.881730,27.82458115
rollout/ep_rew_mean,262144,1783861813.865337,28.37277222
rollout/ep_rew_mean,294912,1783861818.869141,28.92137909
rollout/ep_rew_mean,327680,1783861823.870711,28.10444069
rollout/ep_rew_mean,360448,1783861828.878839,25.97225761
rollout/ep_rew_mean,393216,1783861833.887718,26.55751801
rollout/ep_rew_mean,425984,1783861838.984981,27.59380341
rollout/ep_rew_mean,458752,1783861844.011043,27.9686203
rollout/ep_rew_mean,491520,1783861848.922646,28.04221725
rollout/ep_rew_mean,524288,1783861854.129659,27.51234436
rollout/ep_rew_mean,557056,1783861859.292861,27.42410088
rollout/ep_rew_mean,589824,1783861864.385597,28.82868576
rollout/ep_rew_mean,622592,1783861869.445802,30.93247414
rollout/ep_rew_mean,655360,1783861874.433749,30.84911728
rollout/ep_rew_mean,688128,1783861879.404790,30.34604073
rollout/ep_rew_mean,720896,1783861884.341952,29.94321442
rollout/ep_rew_mean,753664,1783861889.109400,28.36151314
rollout/ep_rew_mean,786432,1783861893.870413,28.65387726
rollout/ep_rew_mean,819200,1783861898.535491,28.56748772
rollout/ep_rew_mean,851968,1783861903.146929,29.09521675
rollout/ep_rew_mean,884736,1783861908.041304,29.30931473
rollout/ep_rew_mean,917504,1783861912.957129,29.4946537
rollout/ep_rew_mean,950272,1783861917.876206,29.95386505
rollout/ep_rew_mean,983040,1783861922.503724,30.78718567
rollout/ep_rew_mean,1015808,1783861927.170525,32.26033401
rollout/ep_rew_mean,1048576,1783861931.833056,31.32675171
rollout/ep_rew_mean,1081344,1783861936.426857,30.48325539
rollout/ep_rew_mean,1114112,1783861941.023021,30.17938232
rollout/ep_rew_mean,1146880,1783861945.625495,30.85260773
rollout/ep_rew_mean,1179648,1783861950.481076,32.40090942
rollout/ep_rew_mean,1212416,1783861955.257769,32.6884079
rollout/ep_rew_mean,1245184,1783861959.950661,33.05282211
rollout/ep_rew_mean,1277952,1783861964.862460,32.56728363
rollout/ep_rew_mean,1310720,1783861969.676460,32.30892181
rollout/ep_rew_mean,1343488,1783861974.329497,30.36457253
rollout/ep_rew_mean,1376256,1783861978.892429,30.62680626
rollout/ep_rew_mean,1409024,1783861983.355446,30.84141731
rollout/ep_rew_mean,1441792,1783861987.822232,31.39029121
rollout/ep_rew_mean,1474560,1783861992.424679,30.90556145
rollout/ep_rew_mean,1507328,1783861997.051356,31.62890244
rollout/ep_rew_mean,1540096,1783862001.700878,29.94829941
rollout/ep_rew_mean,1572864,1783862006.386387,30.58464622
rollout/ep_rew_mean,1605632,1783862010.982409,30.21050262
rollout/ep_rew_mean,1638400,1783862015.631651,31.08177948
rollout/ep_rew_mean,1671168,1783862020.246316,30.14628983
rollout/ep_rew_mean,1703936,1783862024.849258,31.05582428
rollout/ep_rew_mean,1736704,1783862029.417183,31.1197052
rollout/ep_rew_mean,1769472,1783862033.931848,30.86359024
rollout/ep_rew_mean,1802240,1783862038.574058,29.70331955
rollout/ep_rew_mean,1835008,1783862043.117540,30.0345211
rollout/ep_rew_mean,1867776,1783862047.755008,30.38471222
rollout/ep_rew_mean,1900544,1783862052.638403,30.70991135
rollout/ep_rew_mean,1933312,1783862057.231121,29.71017265
rollout/ep_rew_mean,1966080,1783862061.799651,30.87815094
rollout/ep_rew_mean,1998848,1783862066.346816,31.29779625
rollout/ep_rew_mean,2031616,1783862070.933275,30.48995209
rollout/ep_rew_mean,2064384,1783862075.463381,30.59213638
rollout/ep_rew_mean,2097152,1783862080.084765,29.91626358
rollout/ep_rew_mean,2129920,1783862084.632587,30.81594658
rollout/ep_rew_mean,2162688,1783862089.531583,29.89652634
rollout/ep_rew_mean,2195456,1783862094.485961,30.17516518
rollout/ep_rew_mean,2228224,1783862099.445830,29.70054626
rollout/ep_rew_mean,2260992,1783862104.486712,29.88484955
rollout/ep_rew_mean,2293760,1783862109.592303,30.26438522
rollout/ep_rew_mean,2326528,1783862114.766984,32.14375305
rollout/ep_rew_mean,2359296,1783862119.854134,33.7191124
rollout/ep_rew_mean,2392064,1783862124.879227,32.82627106
rollout/ep_rew_mean,2424832,1783862130.013059,33.20472717
rollout/ep_rew_mean,2457600,1783862135.149948,31.55305099
rollout/ep_rew_mean,2490368,1783862140.102477,32.11197662
rollout/ep_rew_mean,2523136,1783862145.240762,32.34243393
rollout/ep_rew_mean,2555904,1783862150.180650,32.33914948
rollout/ep_rew_mean,2588672,1783862154.981340,33.06908035
rollout/ep_rew_mean,2621440,1783862159.869778,33.00816727
rollout/ep_rew_mean,2654208,1783862164.666005,32.1615181
rollout/ep_rew_mean,2686976,1783862169.261413,31.36018372
rollout/ep_rew_mean,2719744,1783862174.045185,32.11115265
rollout/ep_rew_mean,2752512,1783862179.031183,32.18323898
rollout/ep_rew_mean,2785280,1783862183.772512,32.02538681
rollout/ep_rew_mean,2818048,1783862188.504949,31.55321884
rollout/ep_rew_mean,2850816,1783862193.166715,31.99356842
rollout/ep_rew_mean,2883584,1783862197.973355,32.90503693
rollout/ep_rew_mean,2916352,1783862202.703212,31.9210701
rollout/ep_rew_mean,2949120,1783862207.570389,32.77371216
rollout/ep_rew_mean,2981888,1783862212.312306,33.68082428
rollout/ep_rew_mean,3014656,1783862217.310173,32.92196655
rollout/ep_rew_mean,3047424,1783862222.236928,32.91575241
rollout/ep_rew_mean,3080192,1783862227.118557,31.9599247
rollout/ep_rew_mean,3112960,1783862231.868399,32.56348419
rollout/ep_rew_mean,3145728,1783862236.667622,32.75828934
rollout/ep_rew_mean,3178496,1783862241.517590,33.82623672
rollout/ep_rew_mean,3211264,1783862246.398213,34.05508423
rollout/ep_rew_mean,3244032,1783862251.180691,32.66283798
rollout/ep_rew_mean,3276800,1783862255.861145,32.89735031
rollout/ep_rew_mean,3309568,1783862260.623270,31.0922966
rollout/ep_rew_mean,3342336,1783862265.341711,32.61775589
rollout/ep_rew_mean,3375104,1783862270.000128,32.39201736
rollout/ep_rew_mean,3407872,1783862274.724290,32.97867203
rollout/ep_rew_mean,3440640,1783862279.580736,32.97805405
rollout/ep_rew_mean,3473408,1783862284.510646,32.42120361
rollout/ep_rew_mean,3506176,1783862289.727643,33.34157562
rollout/ep_rew_mean,3538944,1783862295.006348,33.96497726
rollout/ep_rew_mean,3571712,1783862300.155983,33.9793396
rollout/ep_rew_mean,3604480,1783862305.124115,33.29122925
rollout/ep_rew_mean,3637248,1783862310.186501,32.69116974
rollout/ep_rew_mean,3670016,1783862315.231854,32.90663528
rollout/ep_rew_mean,3702784,1783862320.383430,33.50485992
rollout/ep_rew_mean,3735552,1783862325.270788,33.89460373
rollout/ep_rew_mean,3768320,1783862329.997057,33.73993301
rollout/ep_rew_mean,3801088,1783862334.500944,33.76560974
rollout/ep_rew_mean,3833856,1783862339.143346,33.09640884
rollout/ep_rew_mean,3866624,1783862344.167455,33.16618729
rollout/ep_rew_mean,3899392,1783862349.392480,31.74589729
rollout/ep_rew_mean,3932160,1783862354.570692,32.23242569
rollout/ep_rew_mean,3964928,1783862359.728379,33.28836441
rollout/ep_rew_mean,3997696,1783862364.920691,33.86715698
rollout/ep_rew_mean,4030464,1783862369.943318,34.20822525
rollout/ep_rew_mean,4063232,1783862374.991844,33.95906067
rollout/ep_rew_mean,4096000,1783862380.146153,33.93756485
rollout/ep_rew_mean,4128768,1783862385.220206,34.47372055
rollout/ep_rew_mean,4161536,1783862390.473276,33.96305084
rollout/ep_rew_mean,4194304,1783862395.707601,33.42354965
rollout/ep_rew_mean,4227072,1783862400.876852,34.4425354
rollout/ep_rew_mean,4259840,1783862405.700456,34.12340927
rollout/ep_rew_mean,4292608,1783862410.416103,33.52296829
rollout/ep_rew_mean,4325376,1783862415.150883,33.31675339
rollout/ep_rew_mean,4358144,1783862419.844005,34.0917778
rollout/ep_rew_mean,4390912,1783862424.635755,35.05888748
rollout/ep_rew_mean,4423680,1783862429.366663,34.68267059
rollout/ep_rew_mean,4456448,1783862434.090826,35.46944427
rollout/ep_rew_mean,4489216,1783862438.846359,34.84097672
rollout/ep_rew_mean,4521984,1783862443.670114,34.57785416
rollout/ep_rew_mean,4554752,1783862448.487910,34.84590149
rollout/ep_rew_mean,4587520,1783862453.188801,34.72585678
rollout/ep_rew_mean,4620288,1783862458.060595,32.77565765
rollout/ep_rew_mean,4653056,1783862462.628057,32.76854706
rollout/ep_rew_mean,4685824,1783862467.133372,33.23841095
rollout/ep_rew_mean,4718592,1783862471.650157,34.51950073
rollout/ep_rew_mean,4751360,1783862476.320269,34.08174896
rollout/ep_rew_mean,4784128,1783862481.124769,33.8629303
rollout/ep_rew_mean,4816896,1783862485.943367,33.95986557
rollout/ep_rew_mean,4849664,1783862490.665178,33.53905869
rollout/ep_rew_mean,4882432,1783862495.371102,33.85855865
rollout/ep_rew_mean,4915200,1783862500.179401,33.3239975
rollout/ep_rew_mean,4947968,1783862504.756528,33.56911469
rollout/ep_rew_mean,4980736,1783862509.596930,33.48060989
rollout/ep_rew_mean,5013504,1783862514.195726,34.85698318
time/fps,32768,1783861778.685947,12615
time/fps,65536,1783861783.756119,8547
time/fps,98304,1783861788.783906,7743
time/fps,131072,1783861793.795058,7402
time/fps,163840,1783861798.854670,7196
time/fps,196608,1783861803.858596,7079
time/fps,229376,1783861808.881735,6994
time/fps,262144,1783861813.865342,6939
time/fps,294912,1783861818.869146,6893
time/fps,327680,1783861823.870716,6857
time/fps,360448,1783861828.878845,6827
time/fps,393216,1783861833.887722,6803
time/fps,425984,1783861838.984986,6772
time/fps,458752,1783861844.011049,6754
time/fps,491520,1783861848.922651,6748
time/fps,524288,1783861854.129664,6718
time/fps,557056,1783861859.292871,6695
time/fps,589824,1783861864.385603,6679
time/fps,622592,1783861869.445807,6668
time/fps,655360,1783861874.433755,6663
time/fps,688128,1783861879.404795,6660
time/fps,720896,1783861884.341958,6659
time/fps,753664,1783861889.109405,6668
time/fps,786432,1783861893.870419,6677
time/fps,819200,1783861898.535498,6690
time/fps,851968,1783861903.146935,6705
time/fps,884736,1783861908.041309,6704
time/fps,917504,1783861912.957135,6703
time/fps,950272,1783861917.876211,6702
time/fps,983040,1783861922.503729,6714
time/fps,1015808,1783861927.170532,6723
time/fps,1048576,1783861931.833062,6732
time/fps,1081344,1783861936.426862,6744
time/fps,1114112,1783861941.023026,6754
time/fps,1146880,1783861945.625500,6764
time/fps,1179648,1783861950.481081,6764
time/fps,1212416,1783861955.257776,6766
time/fps,1245184,1783861959.950666,6772
time/fps,1277952,1783861964.862465,6769
time/fps,1310720,1783861969.676465,6770
time/fps,1343488,1783861974.329508,6777
time/fps,1376256,1783861978.892435,6786
time/fps,1409024,1783861983.355451,6798
time/fps,1441792,1783861987.822237,6809
