time_s,command_vx,command_vy,command_wz,actual_vx,actual_vy,actual_wz,base_z,reward,terminated,episode
0.0,0.0,0.0,0.0,0.008616213081148655,0.01519347779331993,-0.020092839329825307,0.27741254239908875,0.0,0,0
0.02,0.0,0.0,0.0,-0.03152440062191448,0.016652425536314124,-0.22747477032889526,0.27146723899927405,0.0,0,0
0.04,0.0,0.0,0.0,0.0029562841217566833,-0.021545453837168993,0.27269379133481175,0.2611859470549634,0.0,0,0
0.06,0.0,0.0,0.0,-0.013425286940018617,0.020648150648836485,-0.29736926741618985,0.2471866940619095,0.0,0,0
0.08,0.0,0.0,0.0,-0.018079917340285946,-0.02326219819920077,0.206145928887546,0.22915231867883123,0.0,0,0
0.1,0.0,0.0,0.0,-0.0182264722787352,0.010730418947564954,-0.13163290444968004,0.20696102018255882,0.0,0,0
0.12,0.0,0.0,0.0,-0.025354472192423774,-0.021612532928874283,-0.10366936696643371,0.18091019765639688,0.0,0,0
0.14,0.0,0.0,0.0,0.013360122318959894,-0.05464364446524262,0.06364205522604192,0.1516664134358285,0.0,0,0
0.16,0.0,0.0,0.0,-0.13874569045143803,-0.002843982936038259,-0.6294857596547755,0.14219435540403594,0.0,0,0
0.18,0.0,0.0,0.0,-0.10034394554010398,0.09241237377205812,0.7007855467286929,0.14524201698374234,0.0,0,0
0.2,0.0,0.0,0.0,-0.08799821885574521,0.12846023524552244,-0.39595453732347496,0.14998579981340135,0.0,0,0
0.22,0.0,0.0,0.0,-0.010649485373238836,0.06497919612676364,0.06392423158484214,0.15333898468099164,0.0,0,0
0.24,0.0,0.0,0.0,-0.11722734509006996,0.07687236053010757,0.32619297714366086,0.1551360137832157,0.0,0,0
0.26,0.0,0.0,0.0,-0.0273963444276011,0.06957980002878396,1.0055071915166933,0.15443947219038917,0.0,0,0
0.28,0.0,0.0,0.0,-0.002348922883740708,0.03203470744414876,-0.09578262835353758,0.15323790402785734,0.0,0,0
0.3,0.0,0.0,0.0,-0.011523001520798545,0.07564544014853639,0.20285993303709932,0.15517248898043176,0.0,0,0
0.32,0.0,0.0,0.0,0.017017562149027794,0.06400098309185177,0.0679161853361383,0.1587291245694267,0.0,0,0
0.34,0.0,0.0,0.0,0.060891517442937186,0.050482334882309195,-0.3374856971167168,0.16124356964712608,0.0,0,0
0.36,0.0,0.0,0.0,-0.0150984870084355,0.0798968408278739,0.05929267990238127,0.16242949228378012,0.0,0,0
0.38,0.0,0.0,0.0,-0.009910180261912491,0.1375775560745812,0.17802209649778333,0.161994028612894,0.0,0,0
0.4,0.0,0.0,0.0,0.007907539204483996,0.10888572906265867,-0.021388178735379723,0.1587688411450417,0.0,0,0
0.42,0.0,0.0,0.0,-0.06208935574855527,0.013315402338316141,0.0032309160409364325,0.15694797633107155,0.0,0,0
0.44,0.0,0.0,0.0,-0.05183715270645903,-0.004838930599776578,-0.27556556505969476,0.15676577133845462,0.0,0,0
0.46,0.0,0.0,0.0,-0.06367257757054569,-0.025669183633922104,-0.32495384298536584,0.15759400746818383,0.0,0,0
0.48,0.0,0.0,0.0,-0.014058651353680274,0.017274446148961217,0.5715739998716889,0.1575778585784007,0.0,0,0
0.5,0.0,0.0,0.0,-0.07206774519794104,0.005883692495308851,-0.1451253605278025,0.15598700677525432,0.0,0,0
0.52,0.0,0.0,0.0,-0.06757997533356089,-0.05832167550204522,0.3898289205694965,0.1536045557581074,0.0,0,0
0.54,0.0,0.0,0.0,-0.003195179668398112,-0.010430386701472711,0.03602662545028399,0.1535891789598581,0.006302225165900206,0,0
0.56,0.0,0.0,0.0,-0.005863512956120599,-0.03285986370715388,0.2505401943597386,0.1557876438215986,0.0,0,0
