tag,step,wall_time,value
rollout/ep_len_mean,6193152,1786511842.989709,879.6099854
rollout/ep_len_mean,6225920,1786511848.089866,872.0599976
rollout/ep_len_mean,6258688,1786511853.229968,888.6799927
rollout/ep_len_mean,6291456,1786511858.343144,898.4299927
rollout/ep_len_mean,6324224,1786511863.474567,914.3400269
rollout/ep_len_mean,6356992,1786511868.577773,907.8300171
rollout/ep_len_mean,6389760,1786511873.711071,886.9199829
rollout/ep_len_mean,6422528,1786511878.824678,889.9799805
rollout/ep_len_mean,6455296,1786511883.944592,886.2800293
rollout/ep_len_mean,6488064,1786511889.034072,895.8599854
rollout/ep_len_mean,6520832,1786511894.183356,899.8499756
rollout/ep_len_mean,6553600,1786511899.295522,872.2999878
rollout/ep_len_mean,6586368,1786511904.443416,865.9000244
rollout/ep_len_mean,6619136,1786511909.538145,857.7299805
rollout/ep_len_mean,6651904,1786511914.690106,881.8300171
rollout/ep_len_mean,6684672,1786511919.802896,876.960022
rollout/ep_len_mean,6717440,1786511924.943607,892.2700195
rollout/ep_len_mean,6750208,1786511930.051381,859.789978
rollout/ep_len_mean,6782976,1786511935.181101,897.789978
rollout/ep_len_mean,6815744,1786511940.268357,912.4699707
rollout/ep_len_mean,6848512,1786511945.415059,961.6799927
rollout/ep_len_mean,6881280,1786511950.510492,950.6199951
rollout/ep_len_mean,6914048,1786511955.643780,920.0100098
rollout/ep_len_mean,6946816,1786511960.730580,926.5800171
rollout/ep_len_mean,6979584,1786511965.862741,907.960022
rollout/ep_len_mean,7012352,1786511970.966417,925.210022
rollout/ep_len_mean,7045120,1786511976.091679,886.3599854
rollout/ep_len_mean,7077888,1786511981.186486,887.1500244
rollout/ep_len_mean,7110656,1786511986.306104,866.289978
rollout/ep_len_mean,7143424,1786511991.429256,863.8200073
rollout/ep_len_mean,7176192,1786511996.556305,855.8099976
rollout/ep_len_mean,7208960,1786512001.692104,862.710022
rollout/ep_len_mean,7241728,1786512006.804191,867.7199707
rollout/ep_len_mean,7274496,1786512011.929172,909.6900024
rollout/ep_len_mean,7307264,1786512017.034615,908.7199707
rollout/ep_len_mean,7340032,1786512022.170955,879.4899902
rollout/ep_len_mean,7372800,1786512027.266052,889.3599854
rollout/ep_len_mean,7405568,1786512032.396311,875.3699951
rollout/ep_len_mean,7438336,1786512037.497813,899.6799927
rollout/ep_len_mean,7471104,1786512042.644015,887.0800171
rollout/ep_len_mean,7503872,1786512047.750614,880.9699707
rollout/ep_len_mean,7536640,1786512052.881416,877.7700195
rollout/ep_len_mean,7569408,1786512057.998439,897.6799927
rollout/ep_len_mean,7602176,1786512063.171579,900.539978
rollout/ep_len_mean,7634944,1786512068.295720,904.8900146
rollout/ep_len_mean,7667712,1786512073.430055,864.1500244
rollout/ep_len_mean,7700480,1786512078.523238,857.4199829
rollout/ep_len_mean,7733248,1786512083.649917,851.9799805
rollout/ep_len_mean,7766016,1786512088.758427,889.7999878
rollout/ep_len_mean,7798784,1786512093.909700,874.6099854
rollout/ep_len_mean,7831552,1786512099.006196,890.1300049
rollout/ep_len_mean,7864320,1786512104.137948,883.9400024
rollout/ep_len_mean,7897088,1786512109.229362,903.210022
rollout/ep_len_mean,7929856,1786512114.369129,926.3200073
rollout/ep_len_mean,7962624,1786512119.480918,940.1099854
rollout/ep_len_mean,7995392,1786512124.604885,938.0999756
rollout/ep_len_mean,8028160,1786512129.689920,897.5300293
rollout/ep_rew_mean,32768,1786510834.059377,64.56130219
rollout/ep_rew_mean,65536,1786510839.229493,63.78953934
rollout/ep_rew_mean,98304,1786510844.547775,63.0812912
rollout/ep_rew_mean,131072,1786510849.913151,62.86368942
rollout/ep_rew_mean,163840,1786510855.335612,62.30968857
rollout/ep_rew_mean,196608,1786510860.605471,60.74442673
rollout/ep_rew_mean,229376,1786510865.941854,61.69215012
rollout/ep_rew_mean,262144,1786510871.198143,61.2271347
rollout/ep_rew_mean,294912,1786510876.399150,61.92840195
rollout/ep_rew_mean,327680,1786510881.626572,60.2065773
rollout/ep_rew_mean,360448,1786510886.893279,59.07798386
rollout/ep_rew_mean,393216,1786510892.131454,59.83827209
rollout/ep_rew_mean,425984,1786510897.398349,60.00982666
rollout/ep_rew_mean,458752,1786510902.696507,62.635849
rollout/ep_rew_mean,491520,1786510908.024166,61.80091858
rollout/ep_rew_mean,524288,1786510913.321439,62.02331543
rollout/ep_rew_mean,557056,1786510918.655861,59.86614227
rollout/ep_rew_mean,589824,1786510923.936820,58.48661423
rollout/ep_rew_mean,622592,1786510929.278267,58.36795044
rollout/ep_rew_mean,655360,1786510934.700555,59.09569931
rollout/ep_rew_mean,688128,1786510940.019063,60.5216713
rollout/ep_rew_mean,720896,1786510945.439194,61.35071564
rollout/ep_rew_mean,753664,1786510950.948066,62.37585831
rollout/ep_rew_mean,786432,1786510956.339932,60.89612579
rollout/ep_rew_mean,819200,1786510961.772081,63.87854004
rollout/ep_rew_mean,851968,1786510967.042831,63.98222351
rollout/ep_rew_mean,884736,1786510972.282129,64.37721252
rollout/ep_rew_mean,917504,1786510977.605541,63.7011528
rollout/ep_rew_mean,950272,1786510982.911709,63.9528923
rollout/ep_rew_mean,983040,1786510988.236499,63.97220993
rollout/ep_rew_mean,1015808,1786510993.532063,60.32096863
rollout/ep_rew_mean,1048576,1786510998.774117,60.04973984
rollout/ep_rew_mean,1081344,1786511004.084551,63.89687729
rollout/ep_rew_mean,1114112,1786511009.267298,64.26034546
rollout/ep_rew_mean,1146880,1786511014.492222,64.30993652
rollout/ep_rew_mean,1179648,1786511019.721015,64.08663177
rollout/ep_rew_mean,1212416,1786511025.405660,61.92642975
rollout/ep_rew_mean,1245184,1786511031.217425,63.228405
rollout/ep_rew_mean,1277952,1786511037.450973,64.72966003
rollout/ep_rew_mean,1310720,1786511043.257667,64.97988892
rollout/ep_rew_mean,1343488,1786511049.059814,65.02645874
rollout/ep_rew_mean,1376256,1786511055.117881,64.97870636
rollout/ep_rew_mean,1409024,1786511060.892247,63.21372223
rollout/ep_rew_mean,1441792,1786511066.780340,60.85630417
rollout/ep_rew_mean,1474560,1786511072.708246,58.88986588
rollout/ep_rew_mean,1507328,1786511078.464584,62.5804863
rollout/ep_rew_mean,1540096,1786511084.764481,62.79565811
rollout/ep_rew_mean,1572864,1786511090.625962,64.66424561
rollout/ep_rew_mean,1605632,1786511096.245002,63.85398483
rollout/ep_rew_mean,1638400,1786511101.748751,63.88798141
rollout/ep_rew_mean,1671168,1786511107.081910,63.51335907
rollout/ep_rew_mean,1703936,1786511113.774143,61.86180496
rollout/ep_rew_mean,1736704,1786511119.186287,63.52630234
rollout/ep_rew_mean,1769472,1786511124.530953,64.34272766
rollout/ep_rew_mean,1802240,1786511129.894767,64.06467438
rollout/ep_rew_mean,1835008,1786511135.671291,62.16240692
rollout/ep_rew_mean,1867776,1786511141.417456,61.74992371
rollout/ep_rew_mean,1900544,1786511146.945026,60.41768646
rollout/ep_rew_mean,1933312,1786511152.460453,62.94329071
rollout/ep_rew_mean,1966080,1786511157.906923,63.46957779
rollout/ep_rew_mean,1998848,1786511163.317145,65.82897949
rollout/ep_rew_mean,2031616,1786511170.660997,64.75286102
rollout/ep_rew_mean,2064384,1786511176.266300,65.68352509
rollout/ep_rew_mean,2097152,1786511181.579412,66.89655304
rollout/ep_rew_mean,2129920,1786511186.842595,66.62213135
rollout/ep_rew_mean,2162688,1786511192.254227,65.34382629
rollout/ep_rew_mean,2195456,1786511197.702396,62.74311447
rollout/ep_rew_mean,2228224,1786511203.172333,62.51426697
rollout/ep_rew_mean,2260992,1786511208.527936,62.08236694
rollout/ep_rew_mean,2293760,1786511213.919057,63.58438492
rollout/ep_rew_mean,2326528,1786511219.341178,60.5637207
rollout/ep_rew_mean,2359296,1786511224.878537,56.14370346
rollout/ep_rew_mean,2392064,1786511230.352157,59.05119705
rollout/ep_rew_mean,2424832,1786511235.762653,62.37993622
rollout/ep_rew_mean,2457600,1786511241.174238,64.49982452
rollout/ep_rew_mean,2490368,1786511246.561625,62.2448616
rollout/ep_rew_mean,2523136,1786511252.529419,62.18468857
rollout/ep_rew_mean,2555904,1786511259.756892,62.76579285
rollout/ep_rew_mean,2588672,1786511265.270768,63.43375778
rollout/ep_rew_mean,2621440,1786511270.570819,65.31204224
rollout/ep_rew_mean,2654208,1786511275.922097,65.71648407
rollout/ep_rew_mean,2686976,1786511281.351665,65.74064636
rollout/ep_rew_mean,2719744,1786511286.793047,65.71025848
rollout/ep_rew_mean,2752512,1786511292.268002,65.4214859
rollout/ep_rew_mean,2785280,1786511297.628370,65.21663666
rollout/ep_rew_mean,2818048,1786511303.157475,64.50174713
rollout/ep_rew_mean,2850816,1786511308.580117,63.56126404
rollout/ep_rew_mean,2883584,1786511314.158283,63.17951202
rollout/ep_rew_mean,2916352,1786511319.943504,62.16024399
rollout/ep_rew_mean,2949120,1786511327.193326,63.46406174
rollout/ep_rew_mean,2981888,1786511334.780866,62.58795929
rollout/ep_rew_mean,3014656,1786511340.354957,65.84427643
rollout/ep_rew_mean,3047424,1786511345.492094,65.47887421
rollout/ep_rew_mean,3080192,1786511350.663772,64.82793427
rollout/ep_rew_mean,3112960,1786511355.837821,65.05770874
rollout/ep_rew_mean,3145728,1786511360.976302,66.01905823
rollout/ep_rew_mean,3178496,1786511366.234316,67.70846558
rollout/ep_rew_mean,3211264,1786511371.514754,67.49536896
rollout/ep_rew_mean,3244032,1786511376.685464,68.14918518
rollout/ep_rew_mean,3276800,1786511381.892349,67.57946777
rollout/ep_rew_mean,3309568,1786511387.052477,68.33187866
rollout/ep_rew_mean,3342336,1786511392.271298,65.63834381
rollout/ep_rew_mean,3375104,1786511397.562497,63.89479828
rollout/ep_rew_mean,3407872,1786511403.828849,64.37948608
rollout/ep_rew_mean,3440640,1786511411.727170,64.88256836
rollout/ep_rew_mean,3473408,1786511417.005748,64.245224
rollout/ep_rew_mean,3506176,1786511422.274392,61.33880615
rollout/ep_rew_mean,3538944,1786511427.352966,65.92113495
rollout/ep_rew_mean,3571712,1786511432.372169,64.40442657
rollout/ep_rew_mean,3604480,1786511437.415038,63.76827621
rollout/ep_rew_mean,3637248,1786511442.507767,63.58576584
rollout/ep_rew_mean,3670016,1786511447.625844,63.31957626
rollout/ep_rew_mean,3702784,1786511452.735744,61.44190598
rollout/ep_rew_mean,3735552,1786511457.873627,61.60730743
rollout/ep_rew_mean,3768320,1786511463.102849,62.10227203
rollout/ep_rew_mean,3801088,1786511468.236556,62.7857666
rollout/ep_rew_mean,3833856,1786511473.380096,63.8066864
rollout/ep_rew_mean,3866624,1786511478.474707,65.00559235
rollout/ep_rew_mean,3899392,1786511483.596566,65.43518829
rollout/ep_rew_mean,3932160,1786511488.693662,63.76977921
rollout/ep_rew_mean,3964928,1786511493.837809,65.42346954
rollout/ep_rew_mean,3997696,1786511498.945041,65.39038849
rollout/ep_rew_mean,4030464,1786511504.087934,63.9213295
rollout/ep_rew_mean,4063232,1786511509.193931,62.21092606
rollout/ep_rew_mean,4096000,1786511514.356383,62.89398956
rollout/ep_rew_mean,4128768,1786511519.473873,65.43596649
rollout/ep_rew_mean,4161536,1786511524.623675,64.97071838
rollout/ep_rew_mean,4194304,1786511529.732235,64.83378601
rollout/ep_rew_mean,4227072,1786511534.876031,64.7241745
rollout/ep_rew_mean,4259840,1786511539.981220,65.10391235
rollout/ep_rew_mean,4292608,1786511545.122174,66.04102325
rollout/ep_rew_mean,4325376,1786511550.385134,62.98566055
rollout/ep_rew_mean,4358144,1786511555.752387,63.14819336
rollout/ep_rew_mean,4390912,1786511560.884234,62.64077759
rollout/ep_rew_mean,4423680,1786511566.183056,64.14372253
rollout/ep_rew_mean,4456448,1786511571.459693,63.53176117
rollout/ep_rew_mean,4489216,1786511576.700162,63.6691246
rollout/ep_rew_mean,4521984,1786511581.943191,62.59158707
rollout/ep_rew_mean,4554752,1786511587.144695,64.34854889
rollout/ep_rew_mean,4587520,1786511592.416191,64.41026306
rollout/ep_rew_mean,4620288,1786511597.577204,65.31108093
rollout/ep_rew_mean,4653056,1786511602.669590,64.15499878
rollout/ep_rew_mean,4685824,1786511607.668278,61.69889832
rollout/ep_rew_mean,4718592,1786511612.698350,62.72477341
rollout/ep_rew_mean,4751360,1786511617.706190,62.08032608
rollout/ep_rew_mean,4784128,1786511622.750371,63.71073151
rollout/ep_rew_mean,4816896,1786511627.755254,62.73514175
rollout/ep_rew_mean,4849664,1786511632.795245,60.91970825
rollout/ep_rew_mean,4882432,1786511637.808708,61.23329926
rollout/ep_rew_mean,4915200,1786511642.842331,62.53283691
rollout/ep_rew_mean,4947968,1786511647.836903,64.55589294
rollout/ep_rew_mean,4980736,1786511652.861687,64.75894165
rollout/ep_rew_mean,5013504,1786511657.865551,64.9432373
rollout/ep_rew_mean,5046272,1786511663.013481,60.06603241
rollout/ep_rew_mean,5079040,1786511668.221172,62.37098312
rollout/ep_rew_mean,5111808,1786511673.357884,64.30025482
rollout/ep_rew_mean,5144576,1786511678.456547,64.80448914
rollout/ep_rew_mean,5177344,1786511683.593197,61.60622025
rollout/ep_rew_mean,5210112,1786511688.691002,61.82324219
rollout/ep_rew_mean,5242880,1786511693.815222,63.30260849
rollout/ep_rew_mean,5275648,1786511698.918782,61.75408173
rollout/ep_rew_mean,5308416,1786511704.081124,63.08798599
rollout/ep_rew_mean,5341184,1786511709.182202,64.50082397
rollout/ep_rew_mean,5373952,1786511714.331031,64.09117889
rollout/ep_rew_mean,5406720,1786511719.432680,64.57138824
rollout/ep_rew_mean,5439488,1786511724.615834,64.88481903
rollout/ep_rew_mean,5472256,1786511729.735187,66.6312027
rollout/ep_rew_mean,5505024,1786511735.002399,62.84164047
rollout/ep_rew_mean,5537792,1786511740.246148,62.79819489
rollout/ep_rew_mean,5570560,1786511745.440206,65.96083069
rollout/ep_rew_mean,5603328,1786511750.539132,67.55075836
rollout/ep_rew_mean,5636096,1786511755.803414,67.60942078
rollout/ep_rew_mean,5668864,1786511760.935049,65.13996124
rollout/ep_rew_mean,5701632,1786511766.087412,66.74332428
rollout/ep_rew_mean,5734400,1786511771.195194,65.33322144
rollout/ep_rew_mean,5767168,1786511776.315249,64.26977539
rollout/ep_rew_mean,5799936,1786511781.431325,65.41401672
rollout/ep_rew_mean,5832704,1786511786.546112,66.55628967
rollout/ep_rew_mean,5865472,1786511791.671248,66.54777527
rollout/ep_rew_mean,5898240,1786511796.848108,66.78443909
rollout/ep_rew_mean,5931008,1786511801.994051,69.09647369
rollout/ep_rew_mean,5963776,1786511807.103582,70.51557922
rollout/ep_rew_mean,5996544,1786511812.259936,70.06123352
rollout/ep_rew_mean,6029312,1786511817.363515,70.70350647
rollout/ep_rew_mean,6062080,1786511822.508068,69.8469696
rollout/ep_rew_mean,6094848,1786511827.614394,67.10454559
rollout/ep_rew_mean,6127616,1786511832.767240,66.19804382
rollout/ep_rew_mean,6160384,1786511837.860544,66.65325165
rollout/ep_rew_mean,6193152,1786511842.989726,65.4659729
rollout/ep_rew_mean,6225920,1786511848.089883,64.37042999
rollout/ep_rew_mean,6258688,1786511853.229985,65.79023743
rollout/ep_rew_mean,6291456,1786511858.343161,66.11772156
rollout/ep_rew_mean,6324224,1786511863.474587,67.66732788
rollout/ep_rew_mean,6356992,1786511868.577812,67.37139893
rollout/ep_rew_mean,6389760,1786511873.711089,66.51260376
rollout/ep_rew_mean,6422528,1786511878.824695,66.50444031
rollout/ep_rew_mean,6455296,1786511883.944613,66.14827728
rollout/ep_rew_mean,6488064,1786511889.034092,66.64909363
rollout/ep_rew_mean,6520832,1786511894.183376,66.71321106
rollout/ep_rew_mean,6553600,1786511899.295542,63.69758606
rollout/ep_rew_mean,6586368,1786511904.443435,63.35072708
rollout/ep_rew_mean,6619136,1786511909.538171,63.15885162
rollout/ep_rew_mean,6651904,1786511914.690122,65.96385193
rollout/ep_rew_mean,6684672,1786511919.802913,65.04399872
rollout/ep_rew_mean,6717440,1786511924.943628,66.76628113
rollout/ep_rew_mean,6750208,1786511930.051398,64.80874634
rollout/ep_rew_mean,6782976,1786511935.181122,68.48175049
rollout/ep_rew_mean,6815744,1786511940.268374,69.61982727
rollout/ep_rew_mean,6848512,1786511945.415076,72.24485779
rollout/ep_rew_mean,6881280,1786511950.510511,71.01044464
rollout/ep_rew_mean,6914048,1786511955.643797,68.52332306
rollout/ep_rew_mean,6946816,1786511960.730598,70.13815308
rollout/ep_rew_mean,6979584,1786511965.862759,68.14767456
rollout/ep_rew_mean,7012352,1786511970.966434,69.61173248
rollout/ep_rew_mean,7045120,1786511976.091698,66.19361877
rollout/ep_rew_mean,7077888,1786511981.186504,66.47066498
rollout/ep_rew_mean,7110656,1786511986.306121,64.50741577
